Protein_IDs,Gene_names,Protein_names,logFC,AveExpr,mean_3P,mean_SIC,t,P.Value,adj.P.Val,B,Significant,Regulation,FoldChange
P35556;P35555,FBN2,Fibrillin-2,2.884343165373254,-2.881621235822358,-4.323792818508985,-1.4394496531357308,10.598237498220138,0.00012929341357592605,0.0021722082621053527,0.8925489167925329,True,Up,7.383696048660683
Q15417,CNN3,Calponin-3,-1.353690795691338,4.905330297557649,5.5821756954033175,4.2284848997119795,-10.597842687114484,0.0001293166176496996,0.0021722082621053527,-0.6203014105882154,True,Down,0.3912897447023107
P22607,FGFR3,Fibroblast growth factor receptor 3,2.681261318373802,-2.7090967299085214,-4.049727389095422,-1.3684660707216203,10.597662504464624,0.0001293272091020814,0.0021722082621053527,0.746637673697284,True,Up,6.414164340999405
P27144,AK4,"Adenylate kinase 4, mitochondrial",1.497155507703739,0.6539953461947755,-0.0945824076570941,1.402573100046645,10.594680060147832,0.00012950267277456184,0.0021722082621053527,-0.4182400883988861,True,Up,2.822855945289137
Q06323,PSME1,Proteasome activator complex subunit 1,-1.0329714741572809,4.040441517586102,4.556927254664743,3.5239557805074617,-10.571933009674568,0.00013085031172810346,0.002177259569061904,-1.1561962294715924,True,Down,0.4887025460334771
Q9NRX1,PNO1,RNA-binding protein PNO1,1.4398280946559132,-1.7682777535542822,-2.488191800882239,-1.0483637062263256,10.571482386638023,0.00013087717715820624,0.002177259569061904,-0.4919426736026412,True,Up,2.7128853798668198
P07585,DCN,Decorin,-4.537082836029912,-0.9349816598976691,1.3335597581172867,-3.203523077912625,-10.563533845878146,0.00013135213951565028,0.002177259569061904,1.8050827236403972,True,Down,0.04307268783082363
O15394,NCAM2,Neural cell adhesion molecule 2,-2.849709373607879,-2.0107794956056027,-0.585924808801663,-3.435634182409542,-10.550278898452127,0.00013214876431000278,0.002177259569061904,0.8774593793504791,True,Down,0.13872412673423154
P16671,CD36,Platelet glycoprotein 4,-4.745926552247166,-1.9379977583144388,0.43496551780914433,-4.310961034438022,-10.54846329940257,0.0001322583301925917,0.002177259569061904,1.8979429238008028,True,Down,0.03726779951954149
Q9BPX3,NCAPG,Condensin complex subunit 3,1.6797258316664523,-2.5071737704958132,-3.3470366863290395,-1.6673108546625872,10.54225652109849,0.00013263370939164965,0.002177259569061904,-0.1781921130242175,True,Up,3.2036706301182467
Q7Z6L0,PRRT2,Proline-rich transmembrane protein 2,1.9271926777366286,-2.28933294747555,-3.252929286343864,-1.3257366086072355,10.540430925047684,0.0001327443611467416,0.002177259569061904,0.09702183217092114,True,Up,3.8031442962501094
Q8NFZ8,CADM4,Cell adhesion molecule 4,-1.1919261716996608,1.029260277981173,1.6252233638310034,0.4332971921313427,-10.530163295789103,0.00013336874999980708,0.0021806000985772874,-0.8620164665090256,True,Down,0.4377180640049058
O14786,NRP1,Neuropilin-1,-2.96864307882494,-1.9651769946229736,-0.4808554552105034,-3.4494985340354436,-10.517220118533206,0.00013416083965744896,0.002182781341941211,0.965512035416244,True,Down,0.12774661080194652
P58107,EPPK1,Epiplakin,1.3365280706389213,2.2185715173701768,1.550307482050716,2.886835552689637,10.514232945202284,0.0001343444430019769,0.002182781341941211,-0.6299792563662987,True,Up,2.5254282792848617
P10696;P05187;P09923,ALPPL2;ALPP,"Alkaline phosphatase, placental-like;Alkaline phosphatase, placental type",5.309262128089607,-1.322977501266237,-3.9776085653110402,1.3316535627785662,10.485382859861941,0.00013613319028671356,0.002202014925025292,2.1342713163721974,True,Up,39.650361881577034
O43314;Q6PFW1,PPIP5K2,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2,1.8454677225911014,-0.8153778264569862,-1.7381116877525369,0.10735603483856455,10.481470768309844,0.00013637792609166866,0.002202014925025292,0.021577428444952026,True,Up,3.593694380554201
Q13510,ASAH1,Acid ceramidase;Acid ceramidase subunit alpha;Acid ceramidase subunit beta,-1.812589015412665,3.8940708636213883,4.800365371327721,2.987776355915056,-10.409213361906728,0.00014099400573064358,0.002258964139701976,-0.0005402508963585532,True,Down,0.28467959319366687
Q9Y6K1,DNMT3A,DNA (cytosine-5)-methyltransferase 3A,1.3977339967858242,-0.26057546779294205,-0.9594424661858542,0.43829153059997,10.405863343029626,0.00014121249879672781,0.002258964139701976,-0.5197042169237248,True,Up,2.6348740422414396
P32121,ARRB2,Beta-arrestin-2,1.6298582586993646,-1.7709986504304958,-2.585927779780178,-0.9560695210808134,10.377344247377431,0.00014308899412851517,0.002280339516112452,-0.2069339375031418,True,Up,3.0948259129822913
Q14576,ELAVL3,ELAV-like protein 3,1.1759437147282814,1.7396558927808647,1.151684035416724,2.3276277501450053,10.365852245864147,0.00014385353693757708,0.002280339516112452,-0.8575620180427428,True,Up,2.259406278995211
Q04917,YWHAH,14-3-3 protein eta,-1.061192003549909,5.107536346639231,5.638132348414185,4.576940344864276,-10.361897943277576,0.00014411773528699712,0.002280339516112452,-1.0621552820715732,True,Down,0.47923593506381135
Q9BWM7,SFXN3,Sideroflexin-3,-1.3478995895195107,2.2290129810866506,2.902962775846406,1.555063186326895,-10.359046934849761,0.00014430857829150767,0.002280339516112452,-0.5832954929065506,True,Down,0.3928636003908663
P13497;Q9Y6L7,BMP1,Bone morphogenetic protein 1,-1.4203913206908585,0.498824378746144,1.2090200390915733,-0.21137128159928528,-10.317074382740962,0.00014715333842341138,0.0023182241733998217,-0.47040569601244253,True,Down,0.3736109591185115
Q02952,AKAP12,A-kinase anchor protein 12,-1.10585872825748,4.116774690609891,4.669704054738632,3.5638453264811516,-10.285287201732386,0.00014935232344637228,0.0023457366437046896,-0.9648546280546189,True,Down,0.46462583203978464
P48307,TFPI2,Tissue factor pathway inhibitor 2,-1.4967651888239515,4.548494239616434,5.29687683402841,3.8001116452044585,-10.259803105165709,0.0001511436039711711,0.002366698789675468,-0.35452488035067425,True,Down,0.35434701749547365
Q8N0X7,SPG20,Spartin,-1.158025054634976,0.8449479575896308,1.4239604849071188,0.2659354302721428,-10.237479725773442,0.00015273379266123044,0.002369444623786426,-0.8633489670663218,True,Down,0.44812556732223635
Q9HCE3,ZNF532,Zinc finger protein 532,1.4628292771669311,-0.6848274385026579,-1.4162420770861235,0.046587200080807634,10.221784227781473,0.00015386379589821253,0.002369444623786426,-0.3929675194753725,True,Up,2.7564840952095824
Q86TX2;P49753,ACOT1;ACOT2,"Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial",-1.9128443912709494,-2.7499986446881173,-1.7935764490526427,-3.706420840323592,-10.216283238408597,0.00015426219811076614,0.002369444623786426,0.14454694251831826,True,Down,0.26556843922506734
P15927,RPA2,Replication protein A 32 kDa subunit,1.1169431390410054,0.14043264811690293,-0.4180389214035998,0.6989042176374056,10.202831166715164,0.00015524163870161978,0.002369444623786426,-0.928809326406476,True,Up,2.168869334325399
Q14202,ZMYM3,Zinc finger MYM-type protein 3,1.3064010645019053,-0.4387488507400062,-1.0919493829909588,0.21445168151094643,10.196598724027709,0.00015569793229519568,0.002369444623786426,-0.6142263170601456,True,Up,2.4732379783494687
Q9UNL2,SSR3,Translocon-associated protein subunit gamma,2.721110869762895,-2.8453202930013295,-4.205875727882777,-1.4847648581198822,10.196269177217172,0.00015572210375203177,0.002369444623786426,0.853366577406801,True,Up,6.5938033877713
P42785,PRCP,Lysosomal Pro-X carboxypeptidase,-1.9962074483430214,2.6722280060917782,3.670331730263289,1.6741242819202675,-10.196232858492492,0.0001557247679155882,0.002369444623786426,0.23379150052609246,True,Down,0.25065806370084726
Q96SI9,STRBP,Spermatid perinuclear RNA-binding protein,1.098541598584185,0.6859804052665132,0.1367096059744206,1.2352512045586057,10.190119774407522,0.0001561739689555086,0.002369444623786426,-0.959540300814087,True,Up,2.141381136585584
Q15465;Q14623,SHH,Sonic hedgehog protein;Sonic hedgehog protein N-product;Sonic hedgehog protein C-product,-5.233347068006012,-1.740062638491261,0.8766108955117448,-4.356736172494267,-10.179449867222862,0.00015696172000878583,0.002371815145205647,2.164690098480284,True,Down,0.026583095703460513
Q08945,SSRP1,FACT complex subunit SSRP1,1.0393406095829483,3.548591788272919,3.028921483481445,4.068262093064393,10.151655052768737,0.00015903613118495308,0.0023961751974756157,-1.0627705970892014,True,Up,2.055288059726274
P46013,MKI67,Antigen KI-67,1.6477319169717088,-0.7846853614934263,-1.6085513199792807,0.03918059699242823,10.122788388770187,0.0001612252221805388,0.002422116888584732,-0.13544888333618205,True,Up,3.1334064409933418
P12004,PCNA,Proliferating cell nuclear antigen,1.2780810527472186,1.9333233320991972,1.2942828057255877,2.5723638584728064,10.094546684160818,0.00016340175967166637,0.002447720579127881,-0.6379412001176057,True,Up,2.4251618834878466
Q6IS24,WBSCR17,Putative polypeptide N-acetylgalactosaminyltransferase-like protein 3,-1.7807496930619813,-2.940868484182621,-2.0504936376516305,-3.831243330713612,-10.083577404479618,0.00016425657266982974,0.0024534346286678027,0.0275826416101655,True,Down,0.291032123162377
Q15050,RRS1,Ribosome biogenesis regulatory protein homolog,1.2630663672654379,0.6624899482948869,0.030956764662168013,1.2940231319276059,10.072983660650502,0.00016508718416874402,0.0024587553895017247,-0.6572991906911666,True,Up,2.4000531701319163
Q9ULV4;Q6QEF8,CORO1C,Coronin-1C,1.01328487571275,3.351796905561647,2.8451544677052722,3.858439343418022,10.046962361552412,0.00016714874603462881,0.0024783464287754364,-1.0928159208749109,True,Up,2.018501803315522
P53701,HCCS,Cytochrome c-type heme lyase,1.054313376431574,-1.1193975353324952,-1.6465542235482822,-0.5922408471167083,10.044331095469504,0.000167358913770288,0.0024783464287754364,-1.012907416045204,True,Up,2.076729590970781
P22830,FECH,"Ferrochelatase, mitochondrial",-1.1797265538978745,0.6230928366835057,1.212956113632443,0.033229559734568426,-10.029180668561734,0.00016857517227975016,0.0024887002570387405,-0.7851025254147671,True,Down,0.4414351591280284
O75691,UTP20,Small subunit processome component 20 homolog,1.2076898699325405,-1.3035594015862622,-1.9074043365525324,-0.699714466619992,10.014877345312565,0.00016973310375112405,0.0024887002570387405,-0.735394830738458,True,Up,2.309675014642591
P24821,TNC,Tenascin,-2.8232203062885475,2.0007965956772558,3.4124067488215295,0.5891864425329819,-10.011857882650816,0.00016997875573832033,0.0024887002570387405,0.9635459548943763,True,Down,0.1412947428741967
P51553,IDH3G,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial",-1.1023522683090548,-0.006445959123632661,0.5447301750308947,-0.55762209327816,-9.978810104066566,0.00017269528208685436,0.0025142686715060847,-0.9107051251837196,True,Down,0.4657564752453086
Q9HAU0,PLEKHA5,Pleckstrin homology domain-containing family A member 5,-1.3243550825988977,0.44353177494219226,1.1057093162416411,-0.2186457663572566,-9.955933721883216,0.0001746060421052853,0.0025349667121335956,-0.5391562926713898,True,Down,0.3993276618064782
Q96PZ0,PUS7,Pseudouridylate synthase 7 homolog,3.8066558583863315,-1.8701492388566872,-3.773477168049853,0.03317869033647843,9.93428443359824,0.0001764375506518867,0.0025524511251659816,1.576848395712282,True,Up,13.993217887103865
Q8NI22,MCFD2,Multiple coagulation factor deficiency protein 2,-5.462777108024326,-1.7389935022905003,0.992395051721663,-4.470382056302664,-9.930087119622359,0.00017679528341396633,0.0025524511251659816,2.300106014220609,True,Down,0.022674631138037787
P06865,HEXA,Beta-hexosaminidase subunit alpha,-1.244302939284054,2.578405835851497,3.200557305493524,1.95625436620947,-9.906363308801247,0.00017883356256542804,0.00256803696916377,-0.6538737078341446,True,Down,0.42211179873216376
P52895,AKR1C2,Aldo-keto reductase family 1 member C2,1.0488101554053249,-0.25302392228862425,-0.7774289999912867,0.27138115541403823,9.905990897456777,0.00017886578156822708,0.00256803696916377,-0.9956368175210627,True,Up,2.0688229082106937
Q8IY18,SMC5,Structural maintenance of chromosomes protein 5,1.3928016106603174,-1.4325279817693963,-2.128928787099555,-0.7361271764392375,9.882330341708952,0.0001809270156449827,0.0025833187936307035,-0.423532224782909,True,Up,2.625881133197339
Q9P246,STIM2,Stromal interaction molecule 2,-1.7798651403078893,-2.977937825859164,-2.0880052557052196,-3.867870396013109,-9.858022408144189,0.00018307418785212803,0.002592550589173715,0.07183397280165815,True,Down,0.2912106170188908
Q9Y3Z3,SAMHD1,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,1.2996189458053269,1.0839157237581776,0.434106250855514,1.733725196660841,9.840200685143696,0.00018466772220748773,0.0026079912921019317,-0.5534800651747044,True,Up,2.461638556494281
P37802,TAGLN2,Transgelin-2,-1.4362714294746928,4.537284547343571,5.255420262080917,3.819148832606224,-9.824336670608929,0.00018610012554631794,0.0026210786703982766,-0.3502944006356979,True,Down,0.3695210793697187
Q9Y4D1;Q86T65,DAAM1,Disheveled-associated activator of morphogenesis 1,1.189534309858048,-2.4677245649708186,-3.0624917198998425,-1.8729574100417945,9.81823603690252,0.00018665448885957225,0.002621762102328355,-0.726029224196121,True,Up,2.2807910922186583
Q9UHQ9,CYB5R1,NADH-cytochrome b5 reductase 1,-1.6248131703184117,1.918776522626414,2.7311831077856197,1.106369937467208,-9.808995080000644,0.00018749796422623533,0.002626491752931291,-0.10048404545963098,True,Down,0.3242518767134299
Q6ZN17,LIN28B,Protein lin-28 homolog B,2.3513225459888254,-2.868444688292681,-4.0441059612870935,-1.692783415298268,9.791324550341336,0.00018912353261657522,0.0026357491202142545,0.6422923638892121,True,Up,5.102918308040163
O15067,PFAS,Phosphoribosylformylglycinamidine synthase,1.006813536089627,1.6369784230268873,1.1335716549820738,2.140385191071701,9.790758343959395,0.00018917589672384771,0.0026357491202142545,-1.053967031109086,True,Up,2.009467906497612
Q9H501,ESF1,ESF1 homolog,1.4519959447830288,-0.6848874787377401,-1.4108854511292546,0.041110493653774206,9.776415932490123,0.0001905080946724702,0.002647194248491724,-0.31873770809693674,True,Up,2.7358629176604867
P16144,ITGB4,Integrin beta-4,-4.498124596356607,-2.146137325601692,0.10292497257661164,-4.3951996237799955,-9.764365415847019,0.00019163605577432463,0.0026511800316594662,1.9451718942306542,True,Down,0.044251660545871555
Q9H0S4,DDX47,Probable ATP-dependent RNA helicase DDX47,1.7999138353996535,-1.0534505355746895,-1.9534074532745163,-0.1534936178748628,9.762429911458527,0.00019181796486056335,0.0026511800316594662,0.11372485793982907,True,Up,3.481994285736656
O00750,PIK3C2B,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta,2.0149221453388213,-3.1114450783413505,-4.118906151010761,-2.10398400567194,9.751390179495015,0.00019285947929503777,0.0026513671423072076,0.34167133991409465,True,Up,4.041587676838328
Q8IZL8,PELP1,"Proline-, glutamic acid- and leucine-rich protein 1",1.1560264829885323,0.4312246767392575,-0.1467885647550086,1.0092379182335236,9.748392343027652,0.00019314346431387186,0.0026513671423072076,-0.7688974683205608,True,Up,2.228428207648138
Q16644,MAPKAPK3,MAP kinase-activated protein kinase 3,1.6868662590040118,-3.190744293939855,-4.034177423441861,-2.347311164437849,9.74466538222124,0.00019349721412686982,0.0026513671423072076,-0.012365003537726238,True,Up,3.2195660758101683
Q92575,UBXN4,UBX domain-containing protein 4,-1.8576385335215602,0.8597432693313435,1.7885625360921236,-0.0690759974294366,-9.7348956879245,0.00019442818793113936,0.0026513671423072076,0.18250824412796363,True,Down,0.2759275598545213
Q9NUB1,ACSS1,"Acetyl-coenzyme A synthetase 2-like, mitochondrial",1.7082207404691492,-1.9839428427281476,-2.838053212962722,-1.1298324724935729,9.727879471319083,0.00019510006989764683,0.0026513671423072076,0.016242722207625404,True,Up,3.267575883713046
P55060,CSE1L,Exportin-2,1.0896294656671577,7.105861647001856,6.561046914168276,7.650676379835434,9.724770207011877,0.00019539870119111846,0.0026513671423072076,-0.8823471824416009,True,Up,2.128193700445249
Q52LW3,ARHGAP29,Rho GTPase-activating protein 29,-3.989201170073568,-2.0552903075282978,-0.06068972249151372,-4.049890892565082,-9.706831719645747,0.00019713228542328487,0.0026607724878877225,1.7168520689352778,True,Down,0.06296957890581432
Q6NUM9,RETSAT,"All-trans-retinol 13,14-reductase",-1.7150153348828308,-0.45002545077054046,0.4074822166708749,-1.3075331182119558,-9.689726611926432,0.00019880241934178144,0.0026644597274376987,0.032041560662704555,True,Down,0.30459932821457
O95297,MPZL1,Myelin protein zero-like protein 1,-1.852981631169699,-1.7763232647013354,-0.849832449116486,-2.702814080286185,-9.689421915817924,0.00019883232215023305,0.0026644597274376987,0.18685247626203527,True,Down,0.27681967065053814
Q9UPQ0,LIMCH1,LIM and calponin homology domains-containing protein 1,-1.0622040602032665,1.1573506414981103,1.6884526715997434,0.6262486113964769,-9.658671910251446,0.00020187786385239548,0.002689801975185002,-0.9196902674080196,True,Down,0.478899866925371
O76070,SNCG,Gamma-synuclein,2.5055329959681494,0.9734277854910905,-0.2793387124929841,2.226194283475165,9.649235740793511,0.0002028235594775385,0.002695473099415595,0.7985754811761872,True,Up,5.6785909623808495
Q8IWS0,PHF6,PHD finger protein 6,1.2551034055421844,1.1830550303621052,0.5555033275910132,1.8106067331331974,9.622966713949188,0.00020548416934773606,0.002718478353440397,-0.5785393462055152,True,Up,2.3868425574935097
Q765P7,MTSS1L,MTSS1-like protein,-4.246954102060836,-1.8871700916857417,0.2363069593446762,-4.010647142716159,-9.621796944994125,0.0002056036107560555,0.002718478353440397,1.8596719489761127,True,Down,0.052667102369917625
O94812,BAIAP3,BAI1-associated protein 3,-4.090262629322245,-2.7556996406220327,-0.7105683259609101,-4.800830955283155,-9.592471305131259,0.00020862515520581049,0.0027386585771670613,1.7905911980094356,True,Down,0.05870948333323292
Q13642,FHL1,Four and a half LIM domains protein 1,-1.514962432095086,3.8715352285509903,4.629016444598533,3.114054012503447,-9.589965783877199,0.00020888575336086568,0.0027386585771670613,-0.19532341884819274,True,Down,0.34990557785198567
Q9BSJ8,ESYT1,Extended synaptotagmin-1,-1.1689447928142582,1.8152067796938156,2.399679176100945,1.2307343832866866,-9.58653277257569,0.0002092434490754691,0.0027386585771670613,-0.7131857035881674,True,Down,0.44474651542709226
Q9BXK5,BCL2L13,Bcl-2-like protein 13,-2.2863256821113715,0.8285349992028508,1.9716978402585366,-0.31462784185283493,-9.562856805332366,0.00021173027943977019,0.002755771345809568,0.6334489642394051,True,Down,0.20499694540927738
Q8IWI9,MGA,MAX gene-associated protein,1.805395438554844,-2.716996799597014,-3.619694518874436,-1.8142990803195918,9.558931142311321,0.00021214600944974293,0.002755771345809568,0.1619374038381651,True,Up,3.4952494901978293
Q14839;Q8TDI0,CHD4,Chromodomain-helicase-DNA-binding protein 4,1.0371767809815218,3.471603289805319,2.953014899314558,3.9901916802960797,9.532880053495443,0.0002149295979680943,0.002781467611064587,-0.941159045594767,True,Up,2.052207743034182
Q15149,PLEC,Plectin,-1.4477675435612607,6.489795842383781,7.213679614164412,5.765912070603151,-9.52542538175472,0.00021573412688558058,0.002781467611064587,-0.27255372888758234,True,Down,0.3665882516300535
Q9ULX3,NOB1,RNA-binding protein NOB1,1.1663689276938374,-1.629050406742501,-2.2122348705894197,-1.0458659428955823,9.516691364740538,0.0002166812927113515,0.0027845669030499578,-0.7029736600793097,True,Up,2.244460843880575
Q6DKJ4,NXN,Nucleoredoxin,1.8010168252134828,-0.2780860782992901,-1.1785944909060315,0.6224223343074513,9.513299998585108,0.0002170504055594158,0.0027845669030499578,0.16665111828282805,True,Up,3.4846574076238874
P23193;Q15560,TCEA1,Transcription elongation factor A protein 1,1.109243635117944,1.9787877317300762,1.4241659141711043,2.5334095492890483,9.50838881383001,0.00021758626195933495,0.0027845669030499578,-0.8016621970590945,True,Up,2.157325150902774
Q96M32,AK7,Adenylate kinase 7,-2.2293292510845086,-2.444579652569102,-1.3299150270268474,-3.5592442781113562,-9.500779427846,0.00021841963191326919,0.002787186848027414,0.5959837717897826,True,Down,0.21325784938249662
Q9Y2P8,RCL1,RNA 3-terminal phosphate cyclase-like protein,1.7423372265592625,-1.6101879818010663,-2.4813565950806975,-0.7390193685214351,9.488366302092766,0.0002197872727460748,0.002787186848027414,0.10565193474022273,True,Up,3.345767573530579
Q8IY37,DHX37,Probable ATP-dependent RNA helicase DHX37,1.59407355139534,-2.6334019657752066,-3.4304387414728765,-1.8363651900775366,9.486967682410832,0.00021994200672259545,0.002787186848027414,-0.07192268343879961,True,Up,3.019005847899708
P56182,RRP1,Ribosomal RNA processing protein 1 homolog A,1.4425564580796326,-0.10574585994704166,-0.827024088986858,0.6155323690927746,9.465431858691936,0.00022234104041141123,0.0028088880875153303,-0.2671291652660963,True,Up,2.7180207275130215
O15305,PMM2,Phosphomannomutase 2,1.1397957896957571,-0.2719587738986101,-0.8418566687464887,0.2979391209492685,9.459658111166963,0.0002229895082679345,0.0028088880875153303,-0.7370443144311537,True,Up,2.203498309347218
Q5T6F2,UBAP2,Ubiquitin-associated protein 2,1.2898928374398815,-2.889379370001559,-3.5343257887214996,-2.244432951281618,9.457075318031071,0.00022328031874518928,0.0028088880875153303,-0.4890781177627118,True,Up,2.445098928092746
Q8IY22,CMIP,C-Maf-inducing protein,-1.719339510496424,-0.1152082567802773,0.7444614984679347,-0.9748780120284893,-9.448189939829536,0.00022428422557752015,0.002809063171041666,0.08756399872478651,True,Down,0.303687722508907
Q08722,CD47,Leukocyte surface antigen CD47,-1.8341581871627177,1.0458150034285503,1.9628940970099091,0.1287359098471915,-9.444864579236867,0.00022466131993725824,0.002809063171041666,0.2175588596880611,True,Down,0.28045511738839446
Q16620,NTRK2,BDNF/NT-3 growth factors receptor,-2.8066586872559327,-2.3703242451956825,-0.9669949015677162,-3.773653588823649,-9.43809105361435,0.00022543177196743258,0.002809063171041666,1.069811851923947,True,Down,0.14292610137951633
P07384,CAPN1,Calpain-1 catalytic subunit,-1.1302655550118894,2.842112764813505,3.40724554231945,2.2769799873075605,-9.43782462128366,0.00022546214145346966,0.002809063171041666,-0.7492158623569808,True,Down,0.45683162896758844
Q6UX71,PLXDC2,Plexin domain-containing protein 2,-1.7431246790337351,-2.8427966538992098,-1.971234314382342,-3.7143589934160772,-9.420287974978837,0.00022747182382110154,0.0028273056663423728,0.12095721353131998,True,Down,0.2987219842697331
O75828,CBR3,Carbonyl reductase [NADPH] 3,-3.514931055209582,-1.8266047266799805,-0.06913919907518935,-3.5840702542847716,-9.403402841190482,0.00022942702732842157,0.0028447853651751413,1.5272265053649234,True,Down,0.08747829699026875
P52788,SMS,Spermine synthase,1.1371993961181663,2.1356013252981225,1.5670016272390395,2.704201023357206,9.387549424251178,0.0002312809998432641,0.0028609294085623813,-0.7263014839905947,True,Up,2.199536277416206
O94911;Q8IUA7;Q8WWZ4,ABCA8,ATP-binding cassette sub-family A member 8,-6.590922546654632,-0.899037262196108,2.396424011131208,-4.194498535523424,-9.38064651123334,0.00023209382916511423,0.002864148372768541,2.789419231504117,True,Down,0.010373722214455981
P17050,NAGA,Alpha-N-acetylgalactosaminidase,-1.4167275725013915,2.062300678285605,2.7706644645363006,1.353936892034909,-9.355858045549784,0.00023504088061332418,0.002883180335840607,-0.27997604027825285,True,Down,0.37456095615501345
Q96RE7,NACC1,Nucleus accumbens-associated protein 1,1.2369381132661146,-1.2213345411916077,-1.839803597824665,-0.6028654845585505,9.355015019313303,0.00023514188704965022,0.002883180335840607,-0.5512170650700793,True,Up,2.3569777070892566
Q9UQR0,SCML2,Sex comb on midleg-like protein 2,3.3825393313438012,-2.35339754332359,-4.044667208995491,-0.6621278776516893,9.353655402813809,0.0002353048971754923,0.002883180335840607,1.4610489200552002,True,Up,10.429075230019299
P51688,SGSH,N-sulphoglucosamine sulphohydrolase,-1.9710958269165304,0.1061836526026933,1.0917315660609586,-0.879364260855572,-9.335422896016224,0.00023750391939092452,0.0029032613542527403,0.38487707492160067,True,Down,0.25505922266571773
Q8N1G0,ZNF687,Zinc finger protein 687,1.590248191412178,-1.993306427848846,-2.788430523554935,-1.198182332142757,9.323747023211974,0.00023892499796018818,0.002913760622182718,-0.042019039054979224,True,Up,3.0110114441351197
Q9UKN8,GTF3C4,General transcription factor 3C polypeptide 4,1.1587697146608917,0.8593027053653906,0.2799178480349447,1.4386875626958364,9.295655274787471,0.00024238574189605622,0.0029373107229767235,-0.6690465890976094,True,Up,2.232669513165647
O43166,SIPA1L1,Signal-induced proliferation-associated 1-like protein 1,-4.59370126027778,-2.322581346041544,-0.025730715902653856,-4.619431976180434,-9.288315000246191,0.00024329983299153923,0.0029373107229767235,2.087187771102892,True,Down,0.04141504423272209
Q14676,MDC1,Mediator of DNA damage checkpoint protein 1,1.1256649105145027,0.08283068051146533,-0.48000177474578604,0.6456631357687167,9.28689240434406,0.00024347746449904228,0.0029373107229767235,-0.7251302485200108,True,Up,2.1820208852602625
Q15003,NCAPH,Condensin complex subunit 2,1.3555504324502934,-1.741075435887673,-2.4188506521128197,-1.0633002196625263,9.280459883095263,0.00024428258658404367,0.0029373107229767235,-0.35207707334077515,True,Up,2.5589472932857493
O14773,TPP1,Tripeptidyl-peptidase 1,-2.23122822721457,1.2543233441044823,2.3699374577117673,0.13870923049719744,-9.268822601550735,0.0002457472259917992,0.0029373107229767235,0.6471216375738135,True,Down,0.21297732914432727
P21291,CSRP1,Cysteine and glycine-rich protein 1,-1.213809691098677,2.421475484445049,3.0283803299943877,1.8145706388957106,-9.268805947046816,0.0002457493295640045,0.0029373107229767235,-0.5704513485636066,True,Down,0.4311286398329048
O75955,FLOT1,Flotillin-1,-1.2301030877991606,2.957039772002709,3.572091315902289,2.3419882281031286,-9.262744216818637,0.00024651639103812073,0.0029373107229767235,-0.5424748183194228,True,Down,0.4262869844518152
O95084,PRSS23,Serine protease 23,1.4522529966581696,0.9718722816491893,0.24574578332010452,1.697998779978274,9.254124232329808,0.0002476120915226865,0.0029373107229767235,-0.20857640710464928,True,Up,2.7363504228700997
Q13823,GNL2,Nucleolar GTP-binding protein 2,1.730370781400012,-0.6455189394626746,-1.5107043301626806,0.2196664512373315,9.252610077707448,0.0002478051562226913,0.0029373107229767235,0.14218999596288148,True,Up,3.318130853492649
Q8IXQ6,PARP9,Poly [ADP-ribose] polymerase 9,-1.9360507489058056,-3.2490454748825175,-2.2810201004296147,-4.21707084933542,-9.251451684790073,0.0002479529799308544,0.0029373107229767235,0.36706938778729004,True,Down,0.2613308321957856
O76024,WFS1,Wolframin,-1.6341181720697655,-0.23857802920335952,0.5784810568315232,-1.0556371152382422,-9.239839264395076,0.00024944066729659653,0.002944990839631571,0.0304875897776856,True,Down,0.32216726761435344
Q15397,KIAA0020,Pumilio domain-containing protein KIAA0020,1.1317502434355085,0.30843492176190834,-0.2574401999558458,0.8743100434796626,9.222638144946526,0.0002516639032670298,0.002955828218413002,-0.7004616737108595,True,Up,2.1912441561238287
Q8TDD1,DDX54,ATP-dependent RNA helicase DDX54,1.2723779842293381,-1.621780512318071,-2.25796950443274,-0.9855915202034021,9.219519776280846,0.0002520694718384231,0.002955828218413002,-0.46554080561914835,True,Up,2.4155939825631094
P30043,BLVRB,Flavin reductase (NADPH),-2.3506949020324734,-0.19133510431357748,0.9840123467026594,-1.3666825553298143,-9.192944356690806,0.0002555575633333973,0.002979557615565116,0.7678793711538616,True,Down,0.19605156968910778
P42658,DPP6,Dipeptidyl aminopeptidase-like protein 6,-2.465969177838769,-3.1686818603691025,-1.9356972714497178,-4.401666449288487,-9.190979718065288,0.0002558176999665207,0.002979557615565116,0.8640546767410001,True,Down,0.1809961383608799
P56730,PRSS12,Neurotrypsin,2.109383058893594,-1.99994809637147,-3.054639625818267,-0.9452565669246731,9.182014953555647,0.0002570087261704046,0.002984528858955341,0.5536276227948388,True,Up,4.3150672949243605
