Protein_IDs,Gene_names,Protein_names,logFC,AveExpr,mean_3P,mean_SIC,t,P.Value,adj.P.Val,B,Significant,Regulation,FoldChange
Q8NHV4,NEDD1,Protein NEDD1,-0.676804713147805,-1.635641940653553,-1.2972395840796505,-1.9740442972274554,-5.770698724662574,0.002196268590092254,0.009821622176400476,-0.7910014118973864,False,NS,0.6255492102502822
Q9P0V9,SEPT10,Septin-10,-0.7280535702799149,-1.4797115225530078,-1.1156847374130503,-1.8437383076929652,-5.7682145075900415,0.0022004692942878545,0.009831924441632715,-0.644156532543785,False,NS,0.6037178780213758
Q9GZV5,WWTR1,WW domain-containing transcription regulator protein 1,-1.2790311436826478,-3.3391700599746916,-2.6996544881333677,-3.9786856318160155,-5.76544741093901,0.0022051594589695966,0.009844394036037398,0.48377016737201944,True,Down,0.4120721469149613
P46108,CRK,Adapter molecule crk,-0.6966458629610959,1.9195597281854369,2.2678826596659847,1.5712367967048888,-5.759747985704634,0.0022148569304716315,0.009874767632754392,-0.7294136719448473,False,NS,0.6170050219787279
P51692;P42229,STAT5B;STAT5A,Signal transducer and activator of transcription 5B;Signal transducer and activator of transcription 5A,1.25236816351527,-1.507999376331685,-2.13418345808932,-0.8818152945740501,5.759210734627316,0.0022157736362904412,0.009874767632754392,0.4438016397953067,True,Up,2.382321569385879
P61960,UFM1,Ubiquitin-fold modifier 1,-0.9747208396037206,2.429042215009424,2.916402634811284,1.9416817952075636,-5.7493971977867835,0.0022325970975789478,0.009941194808205916,-0.05406842254111956,False,NS,0.5088382963504503
P26358,DNMT1,DNA (cytosine-5)-methyltransferase 1,1.0056391803475968,-1.3881276194814844,-1.8909472096552828,-0.8853080293076859,5.748135096055974,0.0022347716108650495,0.009942335844732662,0.008825677649040456,True,Up,2.007832862419954
P23352,KAL1,Anosmin-1,2.699522907881914,-3.3892918507341374,-4.739053304675094,-2.03953039679318,5.746708326293787,0.002237232833887548,0.009944749380822609,1.9842256018562465,True,Up,6.495870663302913
Q96ME7,ZNF512,Zinc finger protein 512,0.8848921292661058,2.034090208523003,1.59164414388995,2.476536273156056,5.742780024735421,0.002244025756242385,0.009962354152667649,-0.24513595395383045,False,NS,1.8466265434852598
Q9UNI6,DUSP12,Dual specificity protein phosphatase 12,1.5529515169841812,-2.2222179111490856,-2.998693669641176,-1.445742152656995,5.742196103919159,0.002245037555530738,0.009962354152667649,0.8799611225764339,True,Up,2.9341680814192275
Q9ULE3,DENND2A,DENN domain-containing protein 2A,-0.5265108695080514,-2.3370052097910374,-2.0737497750370117,-2.600260644545063,-5.739149225569267,0.0022503257945489796,0.009977278522795006,-1.2822586267474387,False,NS,0.694231691523152
Q96BY7,ATG2B,Autophagy-related protein 2 homolog B,-0.6256527950562152,-2.575438653579742,-2.2626122560516344,-2.8882650511078496,-5.735008486059575,0.0022575360510539433,0.010000691754369734,-0.9357679246040943,False,NS,0.6481264447342481
Q8TEM1,NUP210,Nuclear pore membrane glycoprotein 210,0.9025016008757423,1.4723304177648138,1.0210796173269425,1.9235812182026848,5.733398159820524,0.0022603474369133902,0.010004595017525278,-0.20245649354796955,False,NS,1.8693045066292249
Q27J81,INF2,Inverted formin-2,-0.69423871402545,-0.05837952807773186,0.28873982893499317,-0.4054988850904569,-5.726741657802441,0.002272012422388947,0.010047645379899243,-0.7248423238977673,False,NS,0.6180353594255267
P13995,MTHFD2,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase",3.969354581041616,-1.239790144924554,-3.224467435445362,0.7448871455962541,5.7251933804439785,0.002274735786023774,0.010051113025542388,2.7627843010724398,True,Up,15.663715712000144
P05026,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,-0.6270084327761913,2.882782932489593,3.1962871488776883,2.569278716101497,-5.716666308872459,0.0022898035154053087,0.010109072930447797,-0.9250322823596135,False,NS,0.6475177145747173
Q9BRS2,RIOK1,Serine/threonine-protein kinase RIO1,2.6563450188183046,-3.3657257710988704,-4.693898280508023,-2.0375532616897183,5.712449028342507,0.0022972989746343764,0.010133532413216998,1.9639365234022264,True,Up,6.304338583270081
Q96II8,LRCH3,Leucine-rich repeat and calponin homology domain-containing protein 3,-0.7142542394001906,-0.9939522373626855,-0.6368251176625902,-1.3510793570627808,-5.710744627387688,0.0023003364189926323,0.010138302431665658,-0.6624015099679877,False,NS,0.6095201246920502
Q5T3I0,GPATCH4,G patch domain-containing protein 4,2.0838884198605085,-3.2875466358680603,-4.329490845798315,-2.2456024259378062,5.709611605776962,0.002302358208831956,0.010138591840591358,1.479499099971103,True,Up,4.239483233090083
Q15334,LLGL1,Lethal(2) giant larvae protein homolog 1,-0.6725009024544482,2.2887914462489616,2.6250418974761858,1.9525409950217376,-5.702925105416766,0.0023143323610321787,0.010182669462843618,-0.7801321499096296,False,NS,0.6274181187989344
P55196,MLLT4,Afadin,0.6260223551605211,1.4182811911839832,1.1052700136037228,1.7312923687642439,5.674145005702605,0.0023667140709555667,0.010399078895706763,-0.913248238835416,False,NS,1.54330408901328
Q8WWH5,TRUB1,Probable tRNA pseudouridine synthase 1,0.7341500277652754,-0.8996427808887788,-1.2667177947714165,-0.5325677670061412,5.673702110876222,0.00236753098532394,0.010399078895706763,-0.5944374756465306,False,NS,1.663417168707119
Q86YP4,GATAD2A,Transcriptional repressor p66-alpha,1.0294298045648098,-0.8768145599216914,-1.3915294622040963,-0.3620996576392865,5.670202061037681,0.0023739984513102552,0.010418657047536879,0.08289055478811332,True,Up,2.041217342947389
P56377,AP1S2,AP-1 complex subunit sigma-2,-2.653392915728966,-2.339488374469032,-1.0127919166045487,-3.666184832333515,-5.663927430726314,0.002385644870909198,0.010460911477091687,1.9787731857743944,True,Down,0.15894583130004714
Q9NVD7;Q9HBI1,PARVA,Alpha-parvin,-0.8007412493633362,-0.31612475471159956,0.08424586997006855,-0.7164953793932677,-5.660277270289621,0.0023924508528623267,0.010481887379869348,-0.41605065418061726,False,NS,0.5740541556135489
Q13884,SNTB1,Beta-1-syntrophin,-2.9835562583518254,-3.1947532206074643,-1.7029750914315518,-4.686531349783377,-5.658637020445776,0.002395516639669859,0.010486455019771013,2.2151957608028905,True,Down,0.12643289213700168
Q5SY16,NOL9,Polynucleotide 5-hydroxyl-kinase NOL9,1.0437742677799366,0.2858929018514444,-0.2359942320385239,0.8077800357414127,5.656173739426373,0.002400129424560138,0.010497781272147844,0.11552114369870828,True,Up,2.0616140405677386
Q92979,EMG1,Ribosomal RNA small subunit methyltransferase NEP1,1.4402127735728962,-1.4266244416305884,-2.1467308284170366,-0.7065180548441402,5.650633363378062,0.0024105426075791136,0.010534437044757627,0.7613763874431454,True,Up,2.713608837647944
P49711;Q8NI51,CTCF,Transcriptional repressor CTCF,0.9773847748381191,-0.03733119657060752,-0.5260235839896671,0.45136119084845205,5.646876031044127,0.002417634743000052,0.010552445140104798,-0.012624757294617655,False,NS,1.9688930888494613
Q16851,UGP2,UTP--glucose-1-phosphate uridylyltransferase,-0.673167841227079,3.2554296348296754,3.592013555443215,2.918845714216136,-5.645968579628561,0.0024193512709325127,0.010552445140104798,-0.7580747647120948,False,NS,0.6271281387606691
Q9BTV5,FSD1,Fibronectin type III and SPRY domain-containing protein 1,0.5706866563582574,0.16176424358837949,-0.12357908459074925,0.4471075717675082,5.645127385034176,0.0024209437464872696,0.010552445140104798,-1.0880855520511634,False,NS,1.4852303036127765
Q96JM3,CHAMP1,Chromosome alignment-maintaining phosphoprotein 1,0.7726820106227379,0.5361989767685268,0.14985797145715787,0.9225399820798957,5.644143876362293,0.002422807199831123,0.010552445140104798,-0.4816824817470067,False,NS,1.708442876504597
Q99877;Q93079;P62807;P58876;O60814;Q99879;Q5QNW6;P57053;Q99880;Q96A08;A0A2R8Y619,HIST1H2BN;HIST1H2BH;HIST1H2BC;HIST1H2BD;HIST1H2BK;HIST1H2BM;HIST2H2BF;H2BFS;HIST1H2BL,Histone H2B type 1-N;Histone H2B type 1-H;Histone H2B type 1-C/E/F/G/I;Histone H2B type 1-D;Histone H2B type 1-K;Histone H2B type 1-M;Histone H2B type 2-F;Histone H2B type F-S;Histone H2B type 1-L,1.4580976770030674,9.554285846804726,8.825237008303192,10.28333468530626,5.635638865479363,0.002438992101993831,0.01061401852614108,0.7913741595757582,True,Up,2.7474584759726546
Q96DT7,ZBTB10,Zinc finger and BTB domain-containing protein 10,1.905160110267137,-2.8171873803219394,-3.769767435455508,-1.864607325188371,5.631595620919673,0.002446730842518008,0.010638763386552712,1.32767641325607,True,Up,3.745504642704217
P60520,GABARAPL2,Gamma-aminobutyric acid receptor-associated protein-like 2,0.6986598381182544,0.22067813104404327,-0.12865178801508392,0.5700080501031705,5.621350910581834,0.0024664685845816603,0.010709030057354817,-0.6749966725984191,False,NS,1.622996443085271
Q96NB2,SFXN2,Sideroflexin-2,2.5621873117408587,-2.4537321761770032,-3.7348258320474326,-1.172638520306574,5.620005856144374,0.0024690738646087063,0.010709030057354817,1.9243871532415064,True,Up,5.906024379297259
P68366,TUBA4A,Tubulin alpha-4A chain,-1.4829844280679794,-0.6507299863288469,0.09076222770514282,-1.3922222003628366,-5.6199977849472464,0.002469089507725064,0.010709030057354817,0.8307805265065943,True,Down,0.35774799138819624
P42126,ECI1,"Enoyl-CoA delta isomerase 1, mitochondrial",-0.8964182164334933,2.076764115666984,2.5249732238837304,1.628555007450237,-5.617427894410111,0.0024740762402954974,0.010713774593834557,-0.17511426878012787,False,NS,0.5372188318812331
Q9Y4A5,TRRAP,Transformation/transcription domain-associated protein,0.8717638221876194,0.7780806886990455,0.3421987776052357,1.2139625997928551,5.6173036583450395,0.0024743176131236666,0.010713774593834557,-0.23084708068554669,False,NS,1.8298987463579082
O60832,DKC1,H/ACA ribonucleoprotein complex subunit 4,0.9996443927316889,1.5817635252735016,1.0819413289076572,2.081585721639346,5.616172874704167,0.002476515834937798,0.01071434188020251,0.04331770183573444,False,NS,1.9995070844005962
P62253,UBE2G1,"Ubiquitin-conjugating enzyme E2 G1;Ubiquitin-conjugating enzyme E2 G1, N-terminally processed",1.2512410284735094,-1.631549147596937,-2.2571696618336916,-1.0059286333601822,5.610065446034385,0.0024884282736361563,0.01075690053565988,0.4944769327121452,True,Up,2.3804610587542987
Q6PUV4,CPLX2,Complexin-2,3.14378467679857,-2.9109741345019358,-4.482866472901221,-1.3390817961026507,5.608320976161387,0.0024918431773945926,0.010762685990363478,2.337681943818027,True,Up,8.838396643332816
P22307,SCP2,Non-specific lipid-transfer protein,-0.6616169256186373,4.022001004848018,4.352809467657337,3.6911925420386993,-5.606008482697992,0.002496378506165353,0.010769103772274417,-0.7784850968359439,False,NS,0.6321693849373371
P40426,PBX3,Pre-B-cell leukemia transcription factor 3,1.117023121337721,-0.554469946664471,-1.1129815073333316,0.0040416140043895155,5.605445245668599,0.002497484610124223,0.010769103772274417,0.269187397966506,True,Up,2.1689895786974835
Q16629,SRSF7,Serine/arginine-rich splicing factor 7,0.6326467708068151,3.0424131013393683,2.7260897159359607,3.358736486742776,5.6035985583987005,0.0025011152353591193,0.010775794068883056,-0.8671741149151463,False,NS,1.5504067649072233
P22102,GART,Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase,0.7360816070127072,4.795444544677571,4.427403741171218,5.163485348183925,5.602298992971545,0.0025036739226984572,0.010777767582506296,-0.5638527300973343,False,NS,1.665645757465925
Q9NPI1,BRD7,Bromodomain-containing protein 7,0.9131922865074018,-2.686496548852708,-3.1430926921064093,-2.2299004055990075,5.601254723990777,0.0025057321892572038,0.010777767582506296,-0.13226894262506156,False,NS,1.88320791167469
Q13011,ECH1,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",-1.1221674738653036,2.7126641023669067,3.2737478392995585,2.151580365434255,-5.599456356344079,0.0025092814515501605,0.010784084380915823,0.28051503212796486,True,Down,0.459403109276272
O43159,RRP8,Ribosomal RNA-processing protein 8,0.8614123003534477,-0.6041058824453055,-1.0348120326220294,-0.17339973226858163,5.597367946339766,0.00251341055152543,0.0107928806036092,-0.24762706886203903,False,NS,1.8168159796991332
Q6IAA8,LAMTOR1,Ragulator complex protein LAMTOR1,-0.5559421206533275,2.160476342587406,2.4384474029140697,1.8825052822607422,-5.5875611351307475,0.002532907086049585,0.010860662178413076,-1.1199380415459024,False,NS,0.6802127150455214
Q9Y3Q8,TSC22D4,TSC22 domain family protein 4,-0.9677995499680216,-3.703572164130485,-3.2196723891464742,-4.187471939114496,-5.587321265854385,0.0025333861805327818,0.010860662178413076,-0.011130581260553633,False,NS,0.5112852990523002
Q9NXE4,SMPD4,Sphingomyelin phosphodiesterase 4,0.7177433232851118,-0.2143982176403103,-0.5732698792828662,0.14447344400224557,5.585742852953133,0.0025365414226421468,0.01086520181285475,-0.6083914487187787,False,NS,1.6446075114746197
O94919,ENDOD1,Endonuclease domain-containing 1 protein,-1.74682052761194,-1.2490971626867104,-0.37568689888074047,-2.1225074264926804,-5.582674865650517,0.0025426875263161453,0.010882534639881569,1.1715884723738332,True,Down,0.2979577075092301
Q9HA47,UCK1,Uridine-cytidine kinase 1,0.7748404418029782,-2.0412672884656193,-2.4286875093671085,-1.6538470675641304,5.578912109406384,0.002550249345503408,0.01090589303444238,-0.4528539541429477,False,NS,1.7110008088061461
Q96A49,SYAP1,Synapse-associated protein 1,-0.668317148980492,-0.6128416167584767,-0.2786830422682307,-0.9470001912487227,-5.5774930748009615,0.0025531079596579076,0.010909116698192032,-0.7481337593450147,False,NS,0.6292402450840845
Q14517,FAT1,"Protocadherin Fat 1;Protocadherin Fat 1, nuclear form",-0.8069355130867244,-0.8590640925713651,-0.4555963360280029,-1.2625318491147273,-5.566806571618372,0.002574756924503596,0.010991231846444105,-0.3673362323840638,False,NS,0.5715947168037359
Q9UIJ7,AK3,"GTP:AMP phosphotransferase AK3, mitochondrial",-0.7427026912608965,3.387207411080582,3.75855875671103,3.0158560654501336,-5.565917857550744,0.002576566986963069,0.010991231846444105,-0.5329127911650432,False,NS,0.5976187462421424
Q9UHJ6,SHPK,Sedoheptulokinase,1.0233921998058229,0.14227581071770304,-0.36942028918520836,0.6539719106206144,5.563384895631795,0.0025817341236578084,0.010993183371416932,0.10916209705570312,True,Up,2.032692802871829
Q69YN2,CWF19L1,CWF19-like protein 1,1.064768718682296,-2.0356862105163205,-2.5680705698574684,-1.5033018511751723,5.5626707309887236,0.002583193187090105,0.010993183371416932,0.18868848000036956,True,Up,2.091834506544255
Q9C0C9,UBE2O,E2/E3 hybrid ubiquitin-protein ligase UBE2O,0.5558885069534819,0.2899589894792041,0.012014736002463167,0.5679032429559451,5.561589755193348,0.0025854035001038334,0.010993183371416932,-1.110813112552119,False,NS,1.4700737230980727
P04632;Q96L46,CAPNS1,Calpain small subunit 1,-0.9203542529478432,2.56643250139025,3.026609627864172,2.1062553749163286,-5.560609624902818,0.0025874095294009525,0.010993183371416932,-0.10207880461870214,False,NS,0.5283792611227478
O75127,PTCD1,"Pentatricopeptide repeat-containing protein 1, mitochondrial",0.7312342245574897,-3.1126085562130634,-3.4782256684918083,-2.7469914439343186,5.5605022018667105,0.0025876295028224305,0.010993183371416932,-0.5620898239435763,False,NS,1.6600586632993033
P13798,APEH,Acylamino-acid-releasing enzyme,-0.6397769664655506,2.2724278645169047,2.59231634774968,1.9525393812841294,-5.559440574705111,0.0025898046098231653,0.010993413016145344,-0.8289363403817379,False,NS,0.6418121621055962
Q9UHI6,DDX20,Probable ATP-dependent RNA helicase DDX20,0.7009372850564392,-0.28377776904017143,-0.634246411568391,0.06669087348804818,5.557408463840568,0.0025939740730731575,0.011002101162633532,-0.6456075733677162,False,NS,1.6255605382004754
Q92541,RTF1,RNA polymerase-associated protein RTF1 homolog,0.6167571978299323,-1.0173549270356634,-1.3257335259506295,-0.7089763281206972,5.553905744687041,0.002601179422694555,0.011019544740536345,-0.9002326017634712,False,NS,1.5334245662204173
Q9NWY4;A8MVJ9,C4orf27,UPF0609 protein C4orf27,0.7830988612296701,0.780391627324942,0.38884219671010695,1.171941057939777,5.5519726620768,0.0026051659730641497,0.011019544740536345,-0.421969320823424,False,NS,1.7208231772493425
Q92878,RAD50,DNA repair protein RAD50,0.7033300792392629,1.4459309250125472,1.0942658853929157,1.7975959646321786,5.551947319116855,0.0026052182848477212,0.011019544740536345,-0.6368254643613998,False,NS,1.628258862561717
Q8IUD2,ERC1,ELKS/Rab6-interacting/CAST family member 1,-0.620100493268127,-0.06579212556182591,0.24425812107223757,-0.3758423721958894,-5.5503300845506205,0.0026085590576110373,0.011019544740536345,-0.8881323172656012,False,NS,0.6506256057583577
Q9P2L0,WDR35,WD repeat-containing protein 35,-0.9996146394107299,-1.0106784142858416,-0.5108710945804766,-1.5104857339912066,-5.5495843954914665,0.0026101011445518463,0.011019544740536345,0.06711298818607209,False,NS,0.5001335736417165
Q12974,PTP4A2,Protein tyrosine phosphatase type IVA 2,-0.7085301902377832,-0.3680451807560985,-0.013780085637206932,-0.7223102758749901,-5.549225693324183,0.0026108433226661454,0.011019544740536345,-0.6211120847404841,False,NS,0.6119432658019885
O94776,MTA2,Metastasis-associated protein MTA2,0.808691618278619,0.8669136212139292,0.46256781207461967,1.2712594303532387,5.544861864059943,0.0026198922324187635,0.011040775464126058,-0.35508872370191064,False,NS,1.7516221740076454
Q15365,PCBP1,Poly(rC)-binding protein 1,0.4831344553216024,5.936249944330616,5.694682716669814,6.177817171991417,5.544745579645664,0.0026201338647260375,0.011040775464126058,-1.3852921107165985,False,NS,1.3977772348830328
Q9NRZ9,HELLS,Lymphoid-specific helicase,2.2123185190969887,-2.3079653667466786,-3.4141246262951728,-1.201806107198184,5.542757724024235,0.002624268561708165,0.011049215235851681,1.6584277569101709,True,Up,4.63419425209464
Q15436,SEC23A,Protein transport protein Sec23A,-0.8187903121267923,3.3157596353173213,3.7251547913807173,2.906364479253925,-5.540911732153937,0.0026281150433815625,0.011056428790459934,-0.3288426933138931,False,NS,0.5669170987166268
P46060,RANGAP1,Ran GTPase-activating protein 1,0.5486826069375565,3.210044557675907,2.935703254207129,3.4843858611446854,5.5379281152860305,0.0026343459846276396,0.01106962415622368,-1.1283812165601192,False,NS,1.4627493802839178
Q92506,HSD17B8,Estradiol 17-beta-dehydrogenase 8,-1.5539575068438807,-0.930748572811142,-0.15376981938920173,-1.7077273262330823,-5.537365398401779,0.002635523096426784,0.01106962415622368,0.9539020992415697,True,Down,0.3405745397987559
Q9Y2H6,FNDC3A,Fibronectin type-III domain-containing protein 3A,-0.4681675016355863,1.1009621848807558,1.335045935698549,0.8668784340629626,-5.5340806093873605,0.0026424066683878866,0.01108940062533221,-1.4443792297486953,False,NS,0.7228822133997798
Q96B26,EXOSC8,Exosome complex component RRP43,1.0904711590219212,-2.275656540892392,-2.8208921204033524,-1.7304209613814312,5.533078564730756,0.0026445107414452274,0.01108940062533221,0.2470609318497366,True,Up,2.129435687892351
P35637,FUS,RNA-binding protein FUS,2.070952096776086,2.049827659950165,1.014351611562122,3.0853037083382078,5.529461754398181,0.002652121618194947,0.011112325260391602,1.5311658860320543,True,Up,4.201638662581395
Q8IZ69,TRMT2A,tRNA (uracil-5-)-methyltransferase homolog A,0.7686177151223106,-2.513725684039464,-2.8980345416006195,-2.129416826478309,5.5183223829147225,0.002675724260504664,0.011194000381687398,-0.4471409606094317,False,NS,1.7036367012179925
Q96N66,MBOAT7,Lysophospholipid acyltransferase 7,-2.2791162035314727,-2.1348570570496768,-0.9952989552839403,-3.274415158815413,-5.518223862940208,0.002675934106291855,0.011194000381687398,1.7267933268971072,True,Down,0.2060239261358816
P35754,GLRX,Glutaredoxin-1,-1.3058455315006785,1.048040090494269,1.7009628562446082,0.39511732474392974,-5.516168539780307,0.0026803163143589437,0.011203289884937424,0.6136644077272275,True,Down,0.4044839797214348
Q8N1Q1,CA13,Carbonic anhydrase 13,-2.374482029359958,-3.5495899376540025,-2.3623489229740238,-4.736830952333982,-5.507027552312518,0.0026999083345951025,0.011276087750367782,1.812838555200456,True,Down,0.1928455780747888
Q8N954,GPATCH11,G patch domain-containing protein 11,0.5894475251649269,-2.876073496573695,-3.1707972591561586,-2.5813497339912317,5.505548350583375,0.002703094501182779,0.01128030499165084,-0.9733219667126758,False,NS,1.5046704289833468
Q9Y4C8,RBM19,Probable RNA-binding protein 19,0.7897606612724248,-1.7616423191447246,-2.156522649780937,-1.366761988508512,5.499751901180347,0.002715622504876558,0.011323468578258408,-0.3861267039404421,False,NS,1.728787638203784
P62380,TBPL1,TATA box-binding protein-like protein 1,1.434059518479065,-1.9799751046744507,-2.697004863913983,-1.2629453454349182,5.497628714909351,0.00272022843359343,0.01133355624703758,0.8077147204353787,True,Up,2.7020596404205603
Q9H3G5,CPVL,Probable serine carboxypeptidase CPVL,-0.5579368632246068,1.079203752978201,1.3581721845905044,0.8002353213658976,-5.48983811807842,0.002737207632556027,0.0113853204139546,-1.0774865390629997,False,NS,0.6792728686954442
Q9BR76,CORO1B,Coronin-1B,-0.6099796888159355,0.7077444117661038,1.0127342561740715,0.40275456735813603,-5.4886421566493855,0.002739825161208742,0.0113853204139546,-0.8986910876196511,False,NS,0.6552059262725893
P14866,HNRNPL,Heterogeneous nuclear ribonucleoprotein L,0.809953896354977,5.489013040812143,5.084036092634655,5.893989988989632,5.488563800151618,0.0027399967578125572,0.0113853204139546,-0.33155919842903714,False,NS,1.7531554168302155
Q92692,PVRL2,Nectin-2,-0.6610195705949652,-0.5168725081304217,-0.1863627228329392,-0.8473822934279044,-5.48585111042565,0.0027459451857496653,0.0113853204139546,-0.7369582280641922,False,NS,0.6324311919982087
P37198,NUP62,Nuclear pore glycoprotein p62,0.5655501660833135,2.2306620655932097,1.9478869825515528,2.5134371486348663,5.485344762253265,0.002747057190771063,0.0113853204139546,-1.0487425066957095,False,NS,1.4799517754442495
Q9BPX5,ARPC5L,Actin-related protein 2/3 complex subunit 5-like protein,-0.8453084109603068,-0.10537320564204342,0.31728099983811003,-0.5280274111221969,-5.485084834140963,0.002747628231153154,0.0113853204139546,-0.2448426495933217,False,NS,0.5565918114331714
O95602,POLR1A,DNA-directed RNA polymerase I subunit RPA1,0.8216288666127886,-0.21139651863985992,-0.6222109519462542,0.19941791466653433,5.4849023142419195,0.0027480292953612206,0.0113853204139546,-0.3016016001841351,False,NS,1.7674003397960278
P18887,XRCC1,DNA repair protein XRCC1,0.7731077365574741,0.4865736068568539,0.10001973857811682,0.873127475135591,5.480939760743675,0.0027567534531380833,0.011412342769660293,-0.42189694149878204,False,NS,1.7089470965541733
Q86U44,METTL3,N6-adenosine-methyltransferase 70 kDa subunit,0.7895189569940122,0.4600836307120494,0.06532415221504333,0.8548431092090555,5.476899882908663,0.002765681314849333,0.011440164608830083,-0.3784113801119004,False,NS,1.7284980271940475
Q9BPY3,FAM118B,Protein FAM118B,0.8817085383922412,-0.8406749672557261,-1.2815292364518467,-0.39982069805960546,5.472861621797335,0.002774639514744104,0.011468067468037232,-0.15606078152371491,False,NS,1.8425560909404968
O15020,SPTBN2,"Spectrin beta chain, non-erythrocytic 2",0.5636874601131676,0.6566332712134013,0.37478954115681756,0.9384770012699851,5.467054514566907,0.0027875813288238405,0.011512377710991208,-1.048660702073567,False,NS,1.4780421992293535
P62424,RPL7A,60S ribosomal protein L7a,0.488274279214,5.688297391242485,5.444160251635485,5.932434530849485,5.465439343384001,0.0027911935009778954,0.011518117767172318,-1.335315047672325,False,NS,1.4027659133466164
P18858,LIG1,DNA ligase 1,1.8527452779616984,-2.323370399144246,-3.249743038125095,-1.3969977601633967,5.457640820266904,0.0028087115613135705,0.011567190268131073,1.3346336624242672,True,Up,3.6118682733405536
Q7Z6J6,FRMD5,FERM domain-containing protein 5,-1.1784042021191752,-0.6714198479589892,-0.08221774689940158,-1.2606219490185768,-5.45744774028441,0.002809146915751848,0.011567190268131073,0.42968977737980435,True,Down,0.4418399571990968
P25490;O15391,YY1;YY2,Transcriptional repressor protein YY1;Transcription factor YY2,1.4976391034301504,-2.4196126165424423,-3.1684321682575174,-1.670793064827367,5.457166789453922,0.002809780541689566,0.011567190268131073,0.9092503105865073,True,Up,2.8238023337181777
Q96HC4,PDLIM5,PDZ and LIM domain protein 5,-0.8367082711532408,1.5936615781392174,2.012015713715838,1.1753074425625971,-5.455004913276004,0.0028146618128430667,0.011575745402865933,-0.25429672009526266,False,NS,0.5599196548093132
P21912,SDHB,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",-0.6696135389829261,2.327044207737884,2.661850977229347,1.992237438246421,-5.454269093587611,0.0028163254781041758,0.011575745402865933,-0.6995763845106311,False,NS,0.6286750706420622
O43272,PRODH,"Proline dehydrogenase 1, mitochondrial",2.884573139425612,-2.5967105946634135,-4.0389971643762195,-1.1544240249506075,5.450136067134874,0.0028256915790534354,0.01160503918719014,2.2228026516203467,True,Up,7.384873146939248
P27824,CANX,Calnexin,-0.5044073273084368,7.224037932802725,7.476241596456943,6.9718342691485065,-5.444039596983054,0.0028395739195865577,0.011638261617819369,-1.2624550725509947,False,NS,0.7049499181504784
Q01860;Q06416,POU5F1;POU5F1B,"POU domain, class 5, transcription factor 1;Putative POU domain, class 5, transcription factor 1B",2.8317396031834328,-2.258414405599117,-3.6742842071908335,-0.8425446040074007,5.444004236210136,0.002839654672967429,0.011638261617819369,2.188082661711322,True,Up,7.119320760212277
P43304,GPD2,"Glycerol-3-phosphate dehydrogenase, mitochondrial",-0.6637951682379301,0.9827446890151326,1.3146422731340976,0.6508471048961676,-5.443626596015097,0.0028405172576773108,0.011638261617819369,-0.7131243617711769,False,NS,0.631215628779358
Q10471;Q8N4A0,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2;Polypeptide N-acetylgalactosaminyltransferase 2 soluble form,-0.5441155723060853,1.697695742388138,1.9697535285411807,1.4256379562350954,-5.441596888753951,0.0028451586688269526,0.011641553624477906,-1.110002397809669,False,NS,0.6858117026668922
Q8WUK0,PTPMT1,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1,-0.7283922796987867,-2.7165427353241283,-2.352346595474735,-3.080738875173522,-5.44061132479334,0.0028474156036844,0.011641553624477906,-0.5262839807878213,False,NS,0.6035761565045709
Q96FN4,CPNE2,Copine-2,-1.0261911832100168,0.37875383074985314,0.8918494223548615,-0.13434176085515523,-5.440330515913169,0.002848059038363493,0.011641553624477906,0.15935844477818548,True,Down,0.4910047263053357
Q68CZ6,HAUS3,HAUS augmin-like complex subunit 3,0.9421647058824096,-2.2014629049911747,-2.6725452579323794,-1.7303805520499698,5.4368118810947115,0.0028561359725391977,0.011662525635525665,-0.010206080544327898,False,NS,1.9214090738559464
Q9BXJ9,NAA15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",0.6338244294092092,1.3955700762159833,1.0786578615113787,1.712482290920588,5.433244640386426,0.002864351910697893,0.011662525635525665,-0.8017096261239867,False,NS,1.5516728642748048
Q14161,GIT2,ARF GTPase-activating protein GIT2,-1.0994749081979394,-2.3797448695745045,-1.830007415475535,-2.9294823236734744,-5.431608947257565,0.0028681284435321253,0.011662525635525665,0.30052456552138634,True,Down,0.46668632276939026
Q9NZU5,LMCD1,LIM and cysteine-rich domains protein 1,1.273365941880543,-0.1988022971310534,-0.8354852680713248,0.437880673809218,5.430708823814594,0.0028702091632402116,0.011662525635525665,0.594518097517966,True,Up,2.4172487479954468
