Protein_IDs,Gene_names,Protein_names,3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
O95819,MAP4K4,Mitogen-activated protein kinase kinase kinase kinase 4,1.6703116488698733,1.5049557157487143,1.4333621971870585,2.0091104281564967,2.0206927636407244,1.8829517251023802
O95825,CRYZL1,Quinone oxidoreductase-like protein 1,0.30058410867027874,0.1300897058520576,0.454602594628561,-0.3500288335511037,-0.28066654378892153,-0.004982600018323069
O95831,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",2.489588589159151,2.579202743419284,2.669783351888686,2.737557170450305,2.621543518785728,2.7780768575544137
O95834,EML2,Echinoderm microtubule-associated protein-like 2,-1.5617553404226712,-1.2377992828494264,-1.6516531480058418,-2.1134948907928184,-2.2645926155183567,-4.269358194883367
O95861,BPNT1,"3(2),5-bisphosphate nucleotidase 1",0.9474944544256481,1.2904823616769647,0.8418270553016036,0.6537374080464247,0.9706316201816136,0.8192630233175855
O95864,FADS2,Fatty acid desaturase 2,1.6183531790967116,1.4545605458384223,1.7725761898910584,0.8321446217561252,0.780122590341719,0.6744603886866116
O95865,DDAH2,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",3.292699126359217,3.1856733971677826,2.8540839790553925,3.0507439076869822,3.0505771064583307,2.878156683995165
O95870,ABHD16A,Abhydrolase domain-containing protein 16A,-0.12206311933681491,0.04699080315926096,-0.5628666309384975,-0.33709726115844774,-0.5993808074556775,-0.4102908730935333
O95881,TXNDC12,Thioredoxin domain-containing protein 12,2.0915990405616434,1.9665076799392018,2.253142327022477,2.537598285542252,2.4246616216760337,2.5711604566241277
O95905,ECD,Protein SGT1,-2.8754883899297994,-4.502988291131784,-2.8810831461961968,-5.068534939026916,-5.617275064611502,-2.689433195540367
O95983,MBD3,Methyl-CpG-binding domain protein 3,-1.3638066465467205,-1.3496871999065618,-1.3425215179160332,-0.5537425329179193,-0.4902970565266962,-0.3779122015704033
O95985;Q13472,TOP3B,DNA topoisomerase 3-beta-1,-2.656752260248851,-3.3701846418684815,-2.692909020089388,-2.5788603095320077,-5.147498424519511,-2.5179791530305735
O95999,BCL10,B-cell lymphoma/leukemia 10,-3.13570768069917,-3.410558050189895,-3.4169780568952994,-4.003388448042455,-4.0129779863902035,-4.408186597558157
O96000,NDUFB10,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,0.2356817749210478,0.20409325747719365,0.6085194073265257,0.5659898263721885,0.10431834028065978,0.6373734359572083
O96005,CLPTM1,Cleft lip and palate transmembrane protein 1,0.810534802169343,0.5228657573068745,0.32773610552210997,0.11222649526435546,0.027700261664719505,0.05839159527210569
O96008,TOMM40,Mitochondrial import receptor subunit TOM40 homolog,2.077583786089761,1.9700665245969553,1.972372117046259,2.7366696311845224,2.7461433176241457,2.7853578891703705
O96013;Q9P286,PAK4,Serine/threonine-protein kinase PAK 4,-0.7213487885440735,-0.7134068726920368,-1.1721923810508308,-0.173850696235764,-0.16698771511765997,-0.41300756598747057
O96019,ACTL6A,Actin-like protein 6A,0.58767969790593,0.6617520439165432,0.2786434330346701,1.2301207993306136,1.1203610604463066,1.3582740737925825
O96028,WHSC1,Histone-lysine N-methyltransferase NSD2,-0.5975994922843171,-0.6427178039512249,-0.4279675482005665,0.6272071504324153,0.3515942311579927,0.7341761160800004
P00167,CYB5A,Cytochrome b5,-1.8163373614537477,-1.6630375397394168,-1.4790960210124453,-5.618968203526226,-0.8517159652862922,-1.193231443843061
P00338;Q6ZMR3;P07864,LDHA,L-lactate dehydrogenase A chain,3.5862646020708517,3.2249697867854756,3.6416244115459158,5.690181614251028,5.820202635070586,5.8954146655620505
P00352,ALDH1A1,Retinal dehydrogenase 1,-0.7674077625886611,-0.5664381483216054,-0.4925012202307393,1.7887692053836304,1.5840477903944254,1.8034390672011398
P00367,GLUD1,"Glutamate dehydrogenase 1, mitochondrial",5.622929615895835,5.3684148383604295,5.71547517697401,5.152113979059248,5.136108997785065,5.061302866313106
P00374;Q86XF0,DHFR,Dihydrofolate reductase,-1.7970518912198408,-2.2376610129910155,-2.2850110802521293,-0.5575115073511228,-0.7663231725032809,-0.2951504432343839
P00387,CYB5R3,NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form,3.802576727259698,3.6504784759766764,3.9256235856393857,3.23318660527962,3.243031891945499,3.28391232065308
P00390,GSR,"Glutathione reductase, mitochondrial",3.773741221995884,3.4089237984978524,3.396584545172754,2.409305791516239,2.5648001265673237,2.4848196083687846
P00403,MT-CO2,Cytochrome c oxidase subunit 2,-1.4582766257912603,-0.7626807682770824,-1.0526184381310486,-5.148506121905912,-3.61006435974486,-5.289579587510527
P00441,SOD1,Superoxide dismutase [Cu-Zn],5.2253083538746345,5.068466746040702,5.305535241492681,4.421937030904129,4.395414588370063,4.478538733154256
P00488,F13A1,Coagulation factor XIII A chain,-2.389443656218301,-2.7776629764625085,-3.327786286675707,-4.3703331584560345,-4.031942826628722,-4.721647798418216
P00491,PNP,Purine nucleoside phosphorylase,1.819984124429471,1.9543683835941295,1.4018815599738552,2.6413554537580275,2.7902953137913116,2.137976550020486
P00492,HPRT1,Hypoxanthine-guanine phosphoribosyltransferase,1.112980277284116,1.029181452111601,0.9513951061160348,1.2131767440401013,1.6850508830943198,1.1763049631632292
P00505,GOT2,"Aspartate aminotransferase, mitochondrial",5.069863493696857,4.8308678096842,5.223624102882464,4.622901254906747,4.177211180456958,4.633482198802152
P00519,ABL1,Tyrosine-protein kinase ABL1,-3.234468710168869,-3.2708482545075555,-3.1055304976114435,-3.4660474459912116,-3.029709038031573,-3.1488327822760844
P00558,PGK1,Phosphoglycerate kinase 1,7.187669161020832,6.723173222066585,6.911077011380382,6.971113296547667,7.0898534504376975,6.992978913789674
P00568;Q9Y6K8,AK1,Adenylate kinase isoenzyme 1,3.7841307890198337,3.4476107496745527,3.654909239737588,2.893016458318364,2.8438920216697525,2.844156012973528
P00813,ADA,Adenosine deaminase,-1.1148430423130797,-1.4775689645487873,-2.2603063499866565,-0.8352712690210744,-0.7917529183982488,-0.9589846665507942
P00918,CA2,Carbonic anhydrase 2,5.9642887057746705,5.86373635625791,5.823027946226361,3.7236888010360616,4.0339656213805455,4.113826662142397
P00966,ASS1,Argininosuccinate synthase,1.3058076182891796,0.8336455617686944,0.8711896004855291,0.45678720856363597,0.5875981704148145,0.38523353225353674
P01111,NRAS,GTPase NRas,1.9914553826405061,1.8509943870610748,2.000050938742959,2.317450073479012,2.399543852776045,2.0831994319950233
P01112,HRAS,"GTPase HRas;GTPase HRas, N-terminally processed",-0.4920930690602212,-0.5033682303902296,-0.5846225692257896,-0.8488255467487313,-0.5112661805778593,-0.7616726504301177
P01308;F8WCM5,INS;INS-IGF2,"Insulin;Insulin B chain;Insulin A chain;Insulin, isoform 2",4.492576600465686,3.877438706630482,4.354464326703159,5.383391584790033,5.876459876416085,3.71621271130363
P01891,HLA-A,"HLA class I histocompatibility antigen, A-68 alpha chain",0.9618926923746898,1.2370154962943758,1.3308475811304277,-0.3212378645343321,-0.041940721204316134,-0.679818759711651
P02511,CRYAB,Alpha-crystallin B chain,-0.5435321924375103,-0.7142607278233655,-0.4868688556389742,-1.9929161807673026,-1.9840641432278332,-1.4853884887148858
P02545,LMNA,Prelamin-A/C;Lamin-A/C,5.129077237981619,5.061896925825227,5.472092588326088,4.192698436989794,4.111676340684458,4.327320194248596
P02679,FGG,Fibrinogen gamma chain,-3.18001138967006,-1.8264958564427296,-3.9733609718001817,-2.90422973290406,-2.993751063721856,-3.0564905427946947
P02689;P15090,PMP2;FABP4,"Myelin P2 protein;Fatty acid-binding protein, adipocyte",-2.0224854554718057,-2.8531439322657803,-2.495047479519073,-4.012330328110405,-4.245461555335388,-4.527611527259608
P02751,FN1,Fibronectin;Anastellin;Ugl-Y1;Ugl-Y2;Ugl-Y3,-3.308754588586307,-2.92461747518146,-3.3370315056055766,-2.1268151581044634,-2.970679418476383,-3.1127101603524387
P02786,TFRC,"Transferrin receptor protein 1;Transferrin receptor protein 1, serum form",1.9256601073974267,2.142596880693091,2.3247806938982656,2.3664695939789944,2.0401119624965602,2.2375172119132714
P02790,HPX,Hemopexin,-5.350166968539479,-2.875367009068409,-4.511435531302045,-1.795082196953274,-1.9189937069458942,-2.0833771985389014
P02792,FTL,Ferritin light chain,3.40751417498052,2.454275585313031,2.661318002284677,2.238421233869076,2.0370113389413227,1.928228941090012
P02794,FTH1,"Ferritin heavy chain;Ferritin heavy chain, N-terminally processed",4.402530093485808,3.810975876269449,3.5692399488387423,3.952154421633278,4.5801986943810995,4.046208645467345
P03928,MT-ATP8,ATP synthase protein 8,-0.5694474515243932,-0.20494993622841307,-0.2800496307924938,-0.3307987207767482,-0.5701561208105623,-0.15029484263340365
P04035,HMGCR,3-hydroxy-3-methylglutaryl-coenzyme A reductase,-4.773615254229948,-3.902718989966637,-4.73286672429324,-2.776919796342991,-2.796454597393275,-2.7608236582947967
P04040,CAT,Catalase,1.8153938245589636,1.7949562450442755,2.159660174463511,2.6541552463730653,2.270346737554739,3.4125400458358754
P04049,RAF1,RAF proto-oncogene serine/threonine-protein kinase,-0.2077594865145329,-0.5843769192576822,-0.5486754191439687,0.2177071419073009,0.2346954180573988,0.10954334736903348
P04062,GBA,Glucosylceramidase,2.2457786646890234,2.121441636071932,2.5242120687111758,1.4338503737172452,0.941900919447324,1.4423970021956727
P04066,FUCA1,Tissue alpha-L-fucosidase,0.30303152335104855,0.020803180854517933,0.6999166163186352,-3.6088288183979604,-4.383426429434603,-3.3914444494510367
P04075,ALDOA,Fructose-bisphosphate aldolase A,6.760192794073163,6.395428267355275,6.641610788162051,5.266347504680368,5.501089991200519,5.264007826069037
P04080,CSTB,Cystatin-B,3.933947304549843,3.2552042331526216,3.188389527804947,2.18233477474217,2.6220557848957995,2.364351382509792
P04083,ANXA1,Annexin A1,6.529903689684321,6.601930678745006,6.076462959144173,3.0522507217549837,3.3441741051347513,2.478450083545134
P04179,SOD2,"Superoxide dismutase [Mn], mitochondrial",2.926706497036868,2.748437936640304,2.779504257951416,2.3463114660522173,2.2939427429686035,2.3649909600474643
P04181,OAT,"Ornithine aminotransferase, mitochondrial;Ornithine aminotransferase, hepatic form;Ornithine aminotransferase, renal form",2.261507953162731,1.957169815467985,2.3632119860580545,3.290084746850578,3.204557744310879,2.866460308477361
P04216,THY1,Thy-1 membrane glycoprotein,1.5443537742170292,1.2345839717464742,1.6543370085464595,0.8152047597706158,0.5044224410109841,0.8993274102311517
P04271,S100B,Protein S100-B,3.303295436142907,3.531040160852122,2.7161478555697585,-4.031322839561088,-5.2593370539741935,-3.9255599552625293
P04350,TUBB4A,Tubulin beta-4A chain,3.2443901711360503,3.053103438939157,3.077671422248823,5.341130285444898,5.553860729624628,5.647113563816866
P04406;O14556,GAPDH,Glyceraldehyde-3-phosphate dehydrogenase,9.760398354062254,9.35650799404771,9.603175286846348,8.965915713828942,9.08776879766598,8.876755864266393
P04424,ASL,Argininosuccinate lyase,-4.576633949567425,-5.475055068311935,-1.6482180824991204,0.9813714808104628,0.6663183142427584,0.15646292726886912
P04626,ERBB2,Receptor tyrosine-protein kinase erbB-2,-1.880680644577641,-1.9204979545334346,-1.4975987206745138,-4.245153109096393,-2.250840498321157,-1.9476312073376931
P04632;Q96L46,CAPNS1,Calpain small subunit 1,3.3264462997659905,2.875888164283843,2.877494419542682,2.2259666381249197,2.0039673991504685,2.088832087473598
P04792,HSPB1,Heat shock protein beta-1,4.011413742069582,3.3176267333978338,3.588809929204043,2.987983466612331,3.247155590853879,2.7221654894044356
P04818,TYMS,Thymidylate synthase,-3.423222414883798,-3.917298722361751,-3.7551524619574166,-0.14441066584326379,0.07791456835098387,-0.3744918705340794
P04843,RPN1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,5.296873735405811,5.3539445461247865,5.384819278850824,5.073729271792757,5.0497777077079995,5.211135856002379
P04844,RPN2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,3.429572789155479,3.3249832863693776,3.5036196385218226,3.596564441362812,3.315766395717805,3.494438387027369
P04899;P11488;P19087;A8MTJ3,GNAI2,Guanine nucleotide-binding protein G(i) subunit alpha-2,5.547896133678339,5.412885332364219,5.7415050430201475,4.966336418593141,4.950422888153444,5.191420558368854
Q99878;Q96KK5;Q9BTM1;Q16777;Q93077;Q7L7L0;Q6FI13;P20671;P0C0S8;P04908;P16104,HIST1H2AJ;HIST1H2AH;H2AFJ;HIST2H2AC;HIST1H2AC;HIST3H2A;HIST2H2AA3;HIST1H2AD;HIST1H2AG;HIST1H2AB;H2AFX,Histone H2A type 1-J;Histone H2A type 1-H;Histone H2A.J;Histone H2A type 2-C;Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 2-A;Histone H2A type 1-D;Histone H2A type 1;Histone H2A type 1-B/E;Histone H2AX,9.462849559614774,10.352929830161088,9.945035509805958,10.538509225744775,10.565750714703825,11.145641294017516
P04920;P48751,SLC4A2,Anion exchange protein 2,-2.6659915753796035,-2.7333256659533234,-2.3432974097068566,-4.383319284933683,-4.694937865699941,-5.502564486125703
P05023,ATP1A1,Sodium/potassium-transporting ATPase subunit alpha-1,4.397431135623297,4.280170059407428,4.703939376332105,3.3128919936597683,3.070907203423687,3.4625814311976164
P05026,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,3.192533592990987,3.227612086121038,3.1687157675210393,2.4001174110205596,2.6495519829338328,2.6581667543500984
P05067,APP,Amyloid beta A4 protein;N-APP;Soluble APP-alpha;Soluble APP-beta;C99;Beta-amyloid protein 42;Beta-amyloid protein 40;C83;P3(42);P3(40);C80;Gamma-secretase C-terminal fragment 59;Gamma-secretase C-terminal fragment 57;Gamma-secretase C-terminal fragment 50;C31,0.6444018464037491,0.6061077134234054,0.3079915311493231,-0.26904332432217615,-0.23460433911217748,-0.6434485622464443
P05091,ALDH2,"Aldehyde dehydrogenase, mitochondrial",5.966264098652612,5.85308083425058,6.092493068951988,5.063285634205883,4.864668455867154,4.91797079120067
P05106,ITGB3,Integrin beta-3,0.007999987881529336,0.6244591839779581,0.27330915861928773,-5.260507932827182,-4.502108522386178,-3.940182976614341
P05129,PRKCG,Protein kinase C gamma type,-3.965444590907941,-4.446595572928936,-3.436994111502989,-1.7574711826851512,-2.074533166156172,-1.6928797941253428
P05141;Q9H0C2,SLC25A5,"ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed",3.9174339148738113,4.260985764470707,3.7524680779309456,4.682955805630421,4.826128202015596,4.400798881112525
P05161,ISG15,Ubiquitin-like protein ISG15,-0.08974445616571103,-0.3079239721343896,-0.05784592599699678,0.6905432690805391,1.0104304382935858,1.2726810695985868
P05165,PCCA,"Propionyl-CoA carboxylase alpha chain, mitochondrial",2.0757795738891787,1.96360755495078,2.3421814619496573,1.987370066527184,1.819175457021359,1.9057943197215153
P05166,PCCB,"Propionyl-CoA carboxylase beta chain, mitochondrial",2.425047539572436,2.5332901591858885,2.5747281020481054,2.4127672722512408,2.2483505959761025,2.312774556542749
P05186,ALPL,"Alkaline phosphatase, tissue-nonspecific isozyme",-5.5663844981390795,-4.664414518273755,-3.512655458982005,-0.4405537822016683,-0.2580925034494044,-0.33830980076074013
P05198,EIF2S1,Eukaryotic translation initiation factor 2 subunit 1,2.751259050243746,2.4509470191684066,2.7726557736152877,2.422243741999072,2.385492102283493,2.625977716773967
P05362,ICAM1,Intercellular adhesion molecule 1,-3.301435379387886,-3.797612897945072,-3.6193345354287985,-4.69528524119159,-3.3730085340161704,-4.471051372380269
P05386,RPLP1,60S acidic ribosomal protein P1,5.609369958029468,6.600590195452078,5.767697659832457,5.828159710530002,6.531811704636752,5.444238140771766
P05387,RPLP2,60S acidic ribosomal protein P2,6.452395767982669,6.313934336068943,6.243429688314901,6.213793399834184,6.472827140046043,6.127686817460571
P05388;Q8NHW5,RPLP0;RPLP0P6,60S acidic ribosomal protein P0;60S acidic ribosomal protein P0-like,5.715873787442295,5.839621388917376,5.969532255704927,6.222448712842365,6.185795467165832,6.006261501806943
P05413,FABP3,"Fatty acid-binding protein, heart",-2.9587025145092767,-3.702649887944345,-4.856007231932707,-1.0136084948438828,-1.2555004711123523,-1.1620407728849607
P05423,POLR3D,DNA-directed RNA polymerase III subunit RPC4,-2.5115102283500796,-2.09027820723497,-2.3953917429143594,-1.2424157546197883,-0.9324586931809975,-1.3387928900081576
P05455,SSB,Lupus La protein,5.376407555116128,5.281341823797618,5.226260026332241,5.446510699744824,5.48976700316117,5.510367078957852
P05556,ITGB1,Integrin beta-1,2.9994170121314063,3.04532057897384,2.985651446354151,3.010596059939637,2.9334562120584735,2.9253178615878603
P05771,PRKCB,Protein kinase C beta type,-2.7591908871680246,-2.3610423049846574,-2.641350969789954,-2.8216800970696205,-3.903801780167249,-3.175488948204439
P05937;P22676,CALB1,Calbindin,-3.9802895567835908,-3.389681712989037,-4.453869811713459,1.0464209608598587,0.636407051359015,0.11855261112102156
P06132,UROD,Uroporphyrinogen decarboxylase,-1.9986702289930598,-1.0329095486964768,-0.5396538993017899,-1.4937774588057664,-1.2228254092985757,-1.33719404070413
P06276,BCHE,Cholinesterase,-4.519215338946221,-3.4641087830355883,-2.2954865214959987,-2.161781599672711,-2.062102677242031,-2.4298949457902737
P06280,GLA,Alpha-galactosidase A,-2.028794951869223,-1.4030701286324572,-1.8931040366772613,-1.3181522943508135,-1.5155147677519167,-1.4450263036659194
P06454,PTMA,"Prothymosin alpha;Prothymosin alpha, N-terminally processed;Thymosin alpha-1",2.1120130685178893,2.1357720527655317,2.3136096284292798,4.731233876501779,4.669612601108668,4.121076305834848
P06493;Q00526,CDK1,Cyclin-dependent kinase 1,-1.0291588680849628,-1.7090173974712783,-2.5577534076723154,0.7796443747906423,0.7085687087779426,0.4927070908015345
P06576,ATP5B,"ATP synthase subunit beta, mitochondrial",8.339345336732663,8.235052262301672,8.301881805129494,7.900718727760527,8.139539007115538,7.890147830988994
P06730;A6NMX2,EIF4E,Eukaryotic translation initiation factor 4E,3.6021045154283478,3.3716248196199956,3.5620624896298594,3.769246736614029,3.8230125194269853,3.652467386523554
P06733,ENO1,Alpha-enolase,9.048589165176097,8.820489838033282,8.722300485119238,8.245726592549318,8.526537136560918,8.128157839331699
P06737,PYGL,"Glycogen phosphorylase, liver form",2.941776755649915,2.950770546258937,2.568667070061668,2.704147262424243,2.8856193396503578,2.857398123958234
P06744,GPI,Glucose-6-phosphate isomerase,5.753599344834097,5.391123838678016,5.489706049341777,4.782900972017092,4.849458803702117,4.754498209723934
P06746,POLB,DNA polymerase beta,-1.166959063356554,-1.1962602082959286,-1.596333780533044,-0.3726651066265525,-0.870155773589218,-0.9621899442804462
P06748,NPM1,Nucleophosmin,4.839494424016056,4.695575929745949,5.308042962624583,6.526514775802315,6.401663717941695,6.516842167428219
P06753,TPM3,Tropomyosin alpha-3 chain,3.2752415643110844,2.992415164118732,3.5370371489995343,2.2090018759392223,2.333641396794434,2.601111400609401
P06756,ITGAV,Integrin alpha-V;Integrin alpha-V heavy chain;Integrin alpha-V light chain,3.697625710594483,3.8506696413137966,3.9103763432787026,1.2817391146528152,1.3273223679516235,1.6414758878822049
P06865,HEXA,Beta-hexosaminidase subunit alpha,3.1004837962332346,3.136127378027915,3.3650607422194234,2.1003003166322287,1.8995293291467839,1.8689334528493973
P07093,SERPINE2,Glia-derived nexin,0.5501017343535182,0.854165719054425,0.1394182580559331,-0.5587700234029498,-0.16797925809144232,-0.2517536585827571
P07099,EPHX1,Epoxide hydrolase 1,4.417398880988351,4.664197408500758,4.635017925779966,2.2464802273346436,2.6096075956609432,2.129374264875157
P07101,TH,Tyrosine 3-monooxygenase,-2.451359729633772,-4.785546212236678,-3.967913608986656,-0.5795482332608017,-0.8681975463144873,-0.9062977214370811
P07108,DBI,Acyl-CoA-binding protein,2.610156269527721,3.0822090142653806,2.861867396004893,2.306061013746884,2.6675297237384292,2.6535671865573285
P07195,LDHB,L-lactate dehydrogenase B chain,7.952932749395785,8.085921225707771,8.049591902249514,7.694028675174863,7.684734590559643,7.79124677987074
P07196,NEFL,Neurofilament light polypeptide,3.613969359353913,3.714140095472505,3.5999548333259384,4.375398970651524,4.2134912879023005,4.236853467736051
P07197,NEFM,Neurofilament medium polypeptide,2.6706347380283795,2.165086895944448,2.858777811382705,4.293776992175125,4.111712817973931,4.378673729438621
P07203,GPX1,Glutathione peroxidase 1,2.113820083266461,2.1676817631260157,2.111528490510132,2.325474201453286,2.242898679618321,2.116822041795359
P07225,PROS1,Vitamin K-dependent protein S,-1.2604010416967562,-1.3693069169569263,-0.6337782908652407,-4.502174544510064,-5.470997162110067,-4.689517048037928
P07237,P4HB,Protein disulfide-isomerase,7.113653726949639,7.100836506280491,7.2780530160966315,5.976292221317824,5.951034630622626,6.09509830394185
P07305,H1F0,"Histone H1.0;Histone H1.0, N-terminally processed",0.5087263630005303,0.6007538433766797,0.5287197553061382,3.6259933954893917,3.525801609676229,3.325908349616139
P07339,CTSD,Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain,7.065478040159704,7.337984879530804,7.144739854124513,5.354611025169579,5.329381579771088,5.355640939109346
P07355;A6NMY6,ANXA2;ANXA2P2,Annexin A2;Putative annexin A2-like protein,7.414516128990595,6.5637805959958975,7.171350079036124,7.139447761510969,6.869195941449469,6.838180199899174
P07384,CAPN1,Calpain-1 catalytic subunit,3.5731897662569416,3.377334743270069,3.2712121174313395,2.370416778460818,2.26208813640552,2.1984350470563427
P07437;A6NNZ2,TUBB,Tubulin beta chain,8.359881295271542,8.059942564298986,7.666454028385598,8.509078664450094,8.795323112759185,7.5925557992429304
P07585,DCN,Decorin,1.3646902123769244,1.4135481177969957,1.22244094417794,-3.3714271093417105,-3.918333844650328,-2.3208082797458367
P07602,PSAP,Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D,8.282786365037438,8.536385180370395,8.394395951050779,7.715803833769478,7.407544225578896,7.4473896069038155
P07686,HEXB,Beta-hexosaminidase subunit beta;Beta-hexosaminidase subunit beta chain B;Beta-hexosaminidase subunit beta chain A,4.713079360330546,4.864116258020545,5.143932473812367,3.159969670716322,3.1217816848332482,3.169218388590199
P07711;Q5NE16;P43235;O60911,CTSL,Cathepsin L1;Cathepsin L1 heavy chain;Cathepsin L1 light chain,1.6441824799037796,1.7799131119951817,1.690489721270371,0.039368420171889795,0.2253398050779225,0.3468452711747112
P07738,BPGM,Bisphosphoglycerate mutase,-4.740996831437637,-1.1808793461136524,-2.0000541870634834,-1.1822712757294127,-4.445900178152473,-3.724896824319863
P07741,APRT,Adenine phosphoribosyltransferase,1.7164842043759094,1.293538497779906,1.2648179354278106,1.4339720533880929,1.4351473683146168,0.9477436055425166
P07814,EPRS,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,5.057295151938398,4.911849331480621,4.901373003951164,5.079010412822424,5.1498869588086365,5.105890100470116
P07858,CTSB,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,5.163729291853421,5.116509212213597,5.3080086397107,3.417328664133599,2.8547426935493334,3.302260882451847
P07900;Q14568;Q58FG0,HSP90AA1,Heat shock protein HSP 90-alpha,7.345155294583474,7.040573285338265,7.044476458639913,7.2942462346649215,7.337413016072706,7.327246349860406
P07910;A0A0G2JPF8;A0A0G2JNQ3;P0DMR1;O60812;B7ZW38;B2RXH8,HNRNPC,Heterogeneous nuclear ribonucleoproteins C1/C2,6.126370859237134,6.31875217031083,6.411069583412445,6.985609197786776,6.8463054647536765,7.232601827166118
P07919,UQCRH,"Cytochrome b-c1 complex subunit 6, mitochondrial",-1.0929584896105986,-2.5079875370846842,-0.6706396104662851,-2.7870497228546114,-2.7869788084020612,-2.30545317863524
P07942,LAMB1,Laminin subunit beta-1,2.715899887214942,3.3121337350619733,2.7261490689623322,3.42310215445902,3.2134912913015157,3.296036445704541
P07947;P08631,YES1,Tyrosine-protein kinase Yes,-0.936618056637375,-1.0708188099392437,-0.8511685539050369,-1.4453086359207958,-1.1550717620927813,-1.0503107399234786
P07954,FH,"Fumarate hydratase, mitochondrial",4.276586533057021,4.240579360461346,4.328473952505416,3.9844154114979347,3.885149937287377,3.9090958705482954
P08069;P06213,IGF1R,Insulin-like growth factor 1 receptor;Insulin-like growth factor 1 receptor alpha chain;Insulin-like growth factor 1 receptor beta chain,-0.981266467149382,-1.045614707626953,-0.8351906221174055,-1.0667447166113924,-1.0933552777808977,-0.8121391593698846
P08133,ANXA6,Annexin A6,6.488504653790741,6.120517844805292,6.397504208936883,4.803201916083346,4.690961473295346,4.7779567888479555
P08134,RHOC,Rho-related GTP-binding protein RhoC,1.3315363520840506,-4.389968933477555,-3.4790697170059794,0.10117411473929394,-0.06589999779900069,-3.4109994096908576
P08174,CD55,Complement decay-accelerating factor,-3.761735845657713,-3.91194022337647,-4.582827096481223,-1.9314840236591486,-1.613552190524647,-2.0972079627350624
P08195,SLC3A2,4F2 cell-surface antigen heavy chain,4.9489647029201365,4.984502546540046,4.713351625260319,4.369526412690199,4.493859123088448,4.190915642149516
P08236,GUSB,Beta-glucuronidase,-0.23485652351373076,0.1302680842784909,0.1083470822251229,-1.0223965113027873,-1.1578832116823428,-1.2986791602840135
P08237,PFKM,"ATP-dependent 6-phosphofructokinase, muscle type",3.767511655453184,3.591131282622264,3.605997778238198,3.934846745348594,3.8530417319843657,4.055747685367429
P08238;Q58FF7,HSP90AB1,Heat shock protein HSP 90-beta,8.242897135805812,8.278536365914597,8.160104214429037,8.791621963663545,8.892870233207368,8.810773095627901
P08240,SRPR,Signal recognition particle receptor subunit alpha,4.659092999970316,4.451512218883394,4.5995342401580075,4.609227334604181,4.639820862527483,4.447653808300597
P08243,ASNS,Asparagine synthetase [glutamine-hydrolyzing],3.3490296666894324,2.9921698286819165,2.944823068028537,3.075212287255198,3.0231461345893216,2.812245299643159
P08397,HMBS,Porphobilinogen deaminase,0.3784957844453096,0.38016254676781713,0.34496766286042657,0.4239356008890631,0.3636032241148257,0.21972177063206288
P08559;P29803,PDHA1,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",2.6360873060305323,2.023046378312504,2.760767695499265,2.3051300282162472,2.2057885446519343,2.3063956440388047
P08572,COL4A2,Collagen alpha-2(IV) chain;Canstatin,-1.457391392458618,-1.099535599180406,-1.2603716590351688,-1.2681878172338301,-1.6496615008458377,-1.3358463884817517
P08574,CYC1,"Cytochrome c1, heme protein, mitochondrial",1.6451254250245597,1.9572703645526346,1.9006585136331147,2.3339756699422267,2.285171749309889,2.146691512806008
P08579,SNRPB2,U2 small nuclear ribonucleoprotein B,-0.7139069693658762,-0.10540426670770131,-0.10657007261130147,0.29090461771103193,0.01863994855427009,0.8673634310728389
P08621,SNRNP70,U1 small nuclear ribonucleoprotein 70 kDa,1.3065562564454787,1.2055894348995473,1.3460912929095663,1.6180257099318105,1.6952325627204026,1.7963627521850896
P08648,ITGA5,Integrin alpha-5;Integrin alpha-5 heavy chain;Integrin alpha-5 light chain,-1.2572998999721499,-1.248628768856129,-1.545972861726984,-1.3977222466450137,-1.585914904311366,-1.9379559650772968
P08708,RPS17,40S ribosomal protein S17,3.9444068446799214,3.46639541224296,3.9859518291976848,4.177226640601241,3.8931090084626696,4.072917203334622
P08754,GNAI3,Guanine nucleotide-binding protein G(k) subunit alpha,-1.3980737447312244,-1.9178399241693853,-1.4079478731961856,-1.6054236510915487,-1.599227851682926,-1.5510917932860906
P08758,ANXA5,Annexin A5,5.977298357812458,5.743417828911802,5.584310739974839,5.249214198831613,5.1608400452308985,5.113883736774898
