Protein_IDs,Gene_names,Protein_names,logFC,AveExpr,mean_3P,mean_SIC,t,P.Value,adj.P.Val,B,Significant,Regulation,FoldChange,Mitochondrial,Top_Pathways
O75503,CLN5,Ceroid-lipofuscinosis neuronal protein 5,-1.65081957649857,0.3045994266030405,1.1300092148523255,-0.5208103616462445,-11.595924366680691,8.371056637490604e-05,0.0018166847926133,-0.4034336816850062,True,Down,0.3184591928611944,False,
O60701,UGDH,UDP-glucose 6-dehydrogenase,1.039576233962754,3.076889987568032,2.557101870586654,3.596678104549408,11.594183488699532,8.377149632154968e-05,0.0018166847926133,-1.328050831970468,True,Up,2.055623761665612,False,
Q8WXH0,SYNE2,Nesprin-2,1.4875448398660418,1.2789629061198025,0.5351904861867816,2.022735326052824,11.578699879060714,8.431575154155269e-05,0.0018208689176661,-0.6087504404666652,True,Up,2.80411368357908,False,
Q9BVC3,DSCC1,Sister chromatid cohesion protein DCC1,1.3868200168613605,-4.007914213593695,-4.701324222024375,-3.314504205163015,11.553923633161508,8.519545439700238e-05,0.0018322325316998,-0.7446934979870942,True,Up,2.615016440856522,False,
Q9H993,ARMT1,Protein-glutamate O-methyltransferase,1.8580990042366707,1.0163611881080663,0.087311685989731,1.945410690226402,11.52873119223534,8.6101191646204e-05,0.001838453268085,-0.1552467792455495,True,Up,3.625296528722055,False,
P78332,RBM6,RNA-binding protein 6,1.1295904818410596,-1.9468601455799548,-2.5116553865004847,-1.382064904659425,11.514694469565388,8.661083582395257e-05,0.001838453268085,-1.1482077357284974,True,Up,2.18796624623761,False,
O43150,ASAP2,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",-1.5487894590290026,-0.808115081028248,-0.0337203515137467,-1.5825098105427493,-11.51161938963865,8.672296591738515e-05,0.001838453268085,-0.5164366103028522,True,Down,0.341796739754106,False,
Q9NVP1,DDX18,ATP-dependent RNA helicase DDX18,1.4958665485018137,1.4169894675972377,0.6690561933463309,2.1649227418481445,11.50667723354639,8.690354055196359e-05,0.001838453268085,-0.5851137112703071,True,Up,2.8203350235982865,False,
Q9NR23,GDF3,Growth/differentiation factor 3,2.640563839648756,-2.272041007474442,-3.59232292729882,-0.951759087650064,11.495043100986395,8.733039885711058e-05,0.0018399734035626,0.5534830648809649,True,Up,6.235753242281056,False,
Q13310;P0CB38,PABPC4,Polyadenylate-binding protein 4,1.2532231265685898,2.011666676935395,1.3850551136510998,2.6382782402196896,11.4319502188587,8.968935619524387e-05,0.0018462260455818,-0.9260567638487824,True,Up,2.383733787840149,False,
Q9NTJ3,SMC4,Structural maintenance of chromosomes protein 4,1.1494235989429158,0.4363862668183866,-0.1383255326530713,1.0110980662898446,11.428179840193154,8.983271825235839e-05,0.0018462260455818,-1.0983133048474254,True,Up,2.218252506941209,False,
P07237,P4HB,Protein disulfide-isomerase,-1.156706031148154,6.585828067534844,7.164181083108921,6.007475051960767,-11.425038953874097,8.995235381981104e-05,0.0018462260455818,-1.0851320773749245,True,Down,0.4485354657576101,False,
Q99575,POP1,Ribonucleases P/MRP protein subunit POP1,1.0537036037919,-0.5796515451662619,-1.106503347062212,-0.0527997432703119,11.412486531237091,9.043237497352584e-05,0.0018462260455818,-1.2694637915673546,True,Up,2.075852021372994,False,
O14929,HAT1,Histone acetyltransferase type B catalytic subunit,1.18931925984261,-0.4451935748406749,-1.03985320476198,0.1494660550806301,11.405277795552418,9.070942851829857e-05,0.0018462260455818,-1.026060299375899,True,Up,2.2804511398438305,False,
O60936,NOL3,Nucleolar protein 3,-3.041527617807823,-3.339793947533834,-1.819030138629922,-4.860557756437745,-11.403002582291077,9.079708209891456e-05,0.0018462260455818,0.8522963202835663,True,Down,0.121453197900182,False,
Q9P2E9;Q8N4C6,RRBP1,Ribosome-binding protein 1,-1.243689066626853,2.405797553031786,3.0276420863452125,1.7839530197183595,-11.400687249869758,9.088638508658596e-05,0.0018462260455818,-0.9358533036279428,True,Down,0.4222914472517223,False,
Q8NEU8,APPL2,DCC-interacting protein 13-beta,-1.2707557872062196,1.154732199102881,1.7901100927059908,0.5193543054997711,-11.398471567859302,9.09719427060196e-05,0.0018462260455818,-0.8924049434095388,True,Down,0.414442601247604,False,
Q9BTC8,MTA3,Metastasis-associated protein MTA3,2.7374070557338843,-2.850770387495343,-4.219473915362285,-1.4820668596284012,11.39554358574409,9.108515298472676e-05,0.0018462260455818,0.6429074941844981,True,Up,6.668706964420512,False,
O75362,ZNF217,Zinc finger protein 217,2.4396033660296177,-3.889452198720317,-5.109253881735126,-2.669650515705508,11.375921946249427,9.184817695295776e-05,0.0018523311328684,0.4160028592507004,True,Up,5.42492565317086,False,
P49916,LIG3,DNA ligase 3,1.2658848055819216,1.7680762462394584,1.1351338434484977,2.4010186490304197,11.356474035589663,9.261198455101648e-05,0.0018563565185519,-0.8927033639606835,True,Up,2.404746479093145,True,
Q15768,EFNB3,Ephrin-B3,-3.850193424095683,-2.881754441684876,-0.9566577296370344,-4.806851153732718,-11.352623719876396,9.276410154446246e-05,0.0018563565185519,1.3326789506294956,True,Down,0.0693387950340185,False,
Q13263,TRIM28,Transcription intermediary factor 1-beta,1.1004190686698865,5.835967573388231,5.285758039053288,6.386177107723174,11.31017676881776,9.446100266119473e-05,0.0018710235300834,-1.164693740899201,True,Up,2.1441696650227144,False,
P12955,PEPD,Xaa-Pro dipeptidase,-1.5685271175815647,1.8861157517668743,2.6703793105576565,1.1018521929760918,-11.30905802276401,9.450622546181008e-05,0.0018710235300834,-0.4556039839468992,True,Down,0.337152425674207,False,
P15559,NQO1,NAD(P)H dehydrogenase [quinone] 1,-1.246213947669968,2.1907890718426377,2.813896045677622,1.5676820980076538,-11.307234200330296,9.458000480067064e-05,0.0018710235300834,-0.915335264326217,True,Down,0.4215530353444103,False,
P09486,SPARC,SPARC,-1.6646780739197855,0.9945142087308256,1.8268532456907185,0.162175171770933,-11.262611149227553,9.640674738542464e-05,0.0018959313580791,-0.3283835317973149,True,Down,0.315414726677547,False,
Q9NZ56,FMN2,Formin-2,-3.9770473028936153,-2.278517166415708,-0.2899935149688997,-4.267040817862515,-11.258655856454157,9.657068850721372e-05,0.0018959313580791,1.4141347764240977,True,Down,0.0635023017979248,False,
Q5TZA2;Q86T23,CROCC,Rootletin,2.7840872557941605,-3.2515600238212663,-4.6436036517183465,-1.8595163959241865,11.242770178900166,9.723248701010156e-05,0.0018989738809031,0.7037195655511953,True,Up,6.8880100885935125,False,
Q9NX58,LYAR,Cell growth-regulating nucleolar protein,1.4760627700865392,-0.9417747737117927,-1.6798061587550623,-0.203743388668523,11.237376166238688,9.745843185804404e-05,0.0018989738809031,-0.5644043148051521,True,Up,2.7818849775658943,False,
P53582,METAP1,Methionine aminopeptidase 1,1.355887982827344,0.7240229969101097,0.0460790054964377,1.4019669883237815,11.192002706259505,9.938405021037156e-05,0.0019292416937841,-0.7261558627653781,True,Up,2.559546085585272,False,
Q8WX93,PALLD,Palladin,-1.4352483172068584,0.9255543156828072,1.6431784742862363,0.2079301570793781,-11.162857482483671,0.0001006449138603,0.0019379038331789,-0.6071782463866021,True,Down,0.3697832246082911,False,
P07858,CTSB,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,-2.0046383012143125,4.193763230652083,5.196082381259239,3.1914440800449264,-11.15787792934672,0.000100862240935,0.0019379038331789,0.061965654255192,True,Down,0.2491975343126815,False,
Q14684,RRP1B,Ribosomal RNA processing protein 1 homolog B,1.6781345707040791,1.6338825327737514,0.794815247421712,2.472949818125791,11.155825838369974,0.00010095196507,0.0019379038331789,-0.2932281720867775,True,Up,3.2001389997484906,False,
Q14108,SCARB2,Lysosome membrane protein 2,-1.6239997861169302,3.954240788716606,4.766240681775071,3.1422408956581407,-11.114008497067369,0.0001028012701556,0.0019517575403947,-0.3512985182893474,True,Down,0.3244347398330363,False,
P78310,CXADR,Coxsackievirus and adenovirus receptor,1.0474542490333898,2.153963266712174,1.6302361421954796,2.677690391228869,11.113138319909652,0.0001028401796359,0.0019517575403947,-1.228200750140279,True,Up,2.066879453560525,False,
Q96J01,THOC3,THO complex subunit 3,1.0592097570145615,-0.4881373834087211,-1.017742261916002,0.0414674950985597,11.112612822847204,0.00010286368545,0.0019517575403947,-1.20578533104511,True,Up,2.083789803366995,False,
Q13813,SPTAN1,"Spectrin alpha chain, non-erythrocytic 1",-1.4328154158828186,6.1823190408548125,6.898726748796222,5.465911332913404,-11.09035015321838,0.0001038654231353,0.0019517575403947,-0.5975381469093729,True,Down,0.3704073378552553,False,
Q5QJE6,DNTTIP2,Deoxynucleotidyltransferase terminal-interacting protein 2,1.5265934450138787,-1.5390772773749617,-2.302373999881901,-0.7757805548680222,11.086473965162144,0.0001040410247776,0.0019517575403947,-0.4700441736654746,True,Up,2.881047497048076,False,
O75608,LYPLA1,Acyl-protein thioesterase 1,1.6059359681386125,1.0760604031489176,0.2730924190796114,1.879028387218224,11.082180732724645,0.0001042359332448,0.0019517575403947,-0.3679335288875892,True,Up,3.043931658327056,True,
Q9P289,STK26,Serine/threonine-protein kinase 26,1.1572615511897066,1.8265426603274049,1.2479118847325512,2.405173435922258,11.080559803316524,0.0001043096350934,0.0019517575403947,-1.022941502262176,True,Up,2.2303367462923847,False,
P57087,JAM2,Junctional adhesion molecule B,-1.8084588548554368,-0.2476025771740987,0.6566268502536197,-1.1518320046018171,-11.0544647992517,0.0001055047468021,0.0019534391819097,-0.1253888184041014,True,Down,0.2854957442215039,False,
A0FGR8,ESYT2,Extended synaptotagmin-2,-1.6442250874370938,0.9537415667710002,1.775854110489547,0.1316290230524532,-11.051952137886667,0.0001056206829423,0.0019534391819097,-0.3153458088983527,True,Down,0.3199181863404698,False,
P53350,PLK1,Serine/threonine-protein kinase PLK1,2.783016401498199,-3.474681684287719,-4.866189885036818,-2.0831734835386198,11.040375485290276,0.000106156806068,0.0019534391819097,0.7392825891573378,True,Up,6.8828992937351545,False,
P52292,KPNA2,Importin subunit alpha-1,1.5736240075112795,2.9124267852606502,2.1256147815050106,3.6992387890162894,11.039645803326392,0.000106190706804,0.0019534391819097,-0.4008934853767498,True,Up,2.976514675540183,False,
P07225,PROS1,Vitamin K-dependent protein S,-3.799734168379712,-2.987695834029497,-1.087828749839641,-4.887562918219353,-11.037639696495784,0.0001062839763261,0.0019534391819097,1.3625697128472,True,Down,0.0718068771350392,False,
Q9Y6I9,TEX264,Testis-expressed sequence 264 protein,-2.773170595242446,-3.20116592243794,-1.814580624816717,-4.587751220059163,-11.024238128230682,0.0001069095662735,0.0019579939293142,0.7351198802508413,True,Down,0.1462825316016463,False,
Q6YN16,HSDL2,Hydroxysteroid dehydrogenase-like protein 2,-1.353059769096037,3.71970786185146,4.396237746399478,3.0431779773034413,-10.994194108826994,0.0001083280674814,0.0019769872315355,-0.6946676630157792,True,Down,0.391460930043419,True,
Q8IXZ3,SP8,Transcription factor Sp8,1.5924412423610552,-3.587217006338813,-4.38343762751934,-2.790996385158285,10.966548156532031,0.0001096532240565,0.0019941496852106,-0.3638327622613784,True,Up,3.015591984529364,False,
Q9Y248,GINS2,DNA replication complex GINS protein PSF2,2.1114816954459537,-2.1140783435865966,-3.169819191309573,-1.0583374958636196,10.947286312106192,0.0001105879423837,0.0020041164523595,0.203926592829283,True,Up,4.3213488356739,False,
O75356,ENTPD5,Ectonucleoside triphosphate diphosphohydrolase 5,-2.280266118170878,-3.665570364326052,-2.525437305240613,-4.805703423411491,-10.90909067065888,0.0001124697275796,0.0020271710407276,0.3647213534716726,True,Down,0.2058597781133439,False,
Q9UNQ2,DIMT1,Probable dimethyladenosine transferase,1.4724625637534696,-0.8954151085092098,-1.6316463903859446,-0.159183826632475,10.905625231290566,0.0001126423422206,0.0020271710407276,-0.5093550990866164,True,Up,2.774951513812595,False,
Q9UKL0,RCOR1,REST corepressor 1,1.097287353936648,-0.5563837944066267,-1.1050274713749506,-0.0077401174383027,10.88996908417096,0.0001134261298754,0.0020342132565546,-1.094672071141427,True,Up,2.139520279925676,False,
Q12788,TBL3,Transducin beta-like protein 3,1.3603302695404256,-0.3785706191053138,-1.0587357538755269,0.3015945156648989,10.83808323812934,0.0001160705876892,0.0020685255284655,-0.6553473431951126,True,Up,2.5674394799671543,False,
Q7Z2T5,TRMT1L,TRMT1-like protein,3.41004873290591,-2.9477340937424445,-4.6527584601954,-1.2427097272894894,10.825286679080383,0.0001167340528422,0.0020685255284655,1.1850135919724407,True,Up,10.629845573072704,False,
Q8IZ40,RCOR2,REST corepressor 2,2.1646475690090248,-0.3354279258063748,-1.4177517103108872,0.7468958586981375,10.81403228957388,0.0001173213024812,0.0020685255284655,0.2781559117563439,True,Up,4.483568902753805,False,
P48506,GCLC,Glutamate--cysteine ligase catalytic subunit,-1.4008126538715082,1.0419364923459675,1.7423428192817216,0.3415301654102134,-10.813773532308526,0.0001173348457204,0.0020685255284655,-0.5922062863571059,True,Down,0.3787157552136602,False,
Q9NVU7,SDAD1,Protein SDA1 homolog,1.2359652834336217,-0.8963333488148695,-1.5143159905316803,-0.2783507070980586,10.790778395069228,0.0001185458823393,0.0020694219813899,-0.8383493521322594,True,Up,2.355388899159457,False,
Q9UBW7,ZMYM2,Zinc finger MYM-type protein 2,2.00023494988838,-0.2011232387513425,-1.201240713695532,0.798994236192847,10.788372597560388,0.0001186734429499,0.0020694219813899,0.1249213519711482,True,Up,4.000651472457098,False,
Q96P11;Q63ZY6,NSUN5,Probable 28S rRNA (cytosine-C(5))-methyltransferase,2.304270477228658,-1.9893162608631376,-3.141451499477467,-0.8371810222488089,10.78478762637533,0.0001188638297944,0.0020694219813899,0.4085850254251447,True,Up,4.9391763401665125,False,
Q9Y2L1,DIS3,Exosome complex exonuclease RRP44,1.0871433140251745,1.0234427130861747,0.4798710560735877,1.567014370098762,10.764234144533916,0.0001199624208172,0.0020794823648688,-1.0900211437923837,True,Up,2.12452940840022,False,
P27816,MAP4,Microtubule-associated protein 4,-1.1768983742775934,5.57285617345441,6.161305360593206,4.984406986315613,-10.756079219480087,0.0001204016575777,0.0020801393040851,-0.9298473035400726,True,Down,0.4423013729772999,False,
P09455,RBP1,Retinol-binding protein 1,-2.008914439355745,4.630239425384529,5.634696645062402,3.625782205706656,-10.739566210724742,0.0001212969623651,0.0020886450363412,0.1426495365251961,True,Down,0.2484600080925927,False,
O00483,NDUFA4,Cytochrome c oxidase subunit NDUFA4,-2.78126210521714,0.1990207075663992,1.589651760174969,-1.1916103450421704,-10.686826537414998,0.0001242100659826,0.0021272966827481,0.8031159426763256,True,Down,0.1454643867944637,True,
Q8IWU6,SULF1,Extracellular sulfatase Sulf-1,-3.901780611297668,-2.081403120453692,-0.1305128148048583,-4.032293426102526,-10.684107338622027,0.0001243625110693,0.0021272966827481,1.4806812885694949,True,Down,0.0669032167606926,False,
Q9NPJ6,MED4,Mediator of RNA polymerase II transcription subunit 4,2.3232533695189748,-2.968766302454513,-4.130392987214,-1.8071396176950247,10.643253345172283,0.0001266799690884,0.0021598101308729,0.4514145706258022,True,Up,5.004595162130518,False,
Q8IWU5,SULF2,Extracellular sulfatase Sulf-2,-1.7579299245804991,1.0375033871765365,1.9164683494667865,0.1585384248862868,-10.602437006732927,0.000129046904584,0.0021722082621053,-0.0985639463688059,True,Down,0.2956721112693691,False,
P35556;P35555,FBN2,Fibrillin-2,2.884343165373254,-2.881621235822358,-4.323792818508985,-1.4394496531357308,10.598237498220138,0.0001292934135759,0.0021722082621053,0.8925489167925329,True,Up,7.383696048660683,False,
Q15417,CNN3,Calponin-3,-1.353690795691338,4.905330297557649,5.5821756954033175,4.22848489971198,-10.597842687114484,0.0001293166176496,0.0021722082621053,-0.6203014105882154,True,Down,0.3912897447023107,False,
P22607,FGFR3,Fibroblast growth factor receptor 3,2.681261318373802,-2.7090967299085214,-4.049727389095422,-1.3684660707216203,10.597662504464624,0.000129327209102,0.0021722082621053,0.746637673697284,True,Up,6.414164340999405,False,
P27144,AK4,"Adenylate kinase 4, mitochondrial",1.497155507703739,0.6539953461947755,-0.0945824076570941,1.402573100046645,10.594680060147832,0.0001295026727745,0.0021722082621053,-0.4182400883988861,True,Up,2.822855945289137,True,
Q06323,PSME1,Proteasome activator complex subunit 1,-1.0329714741572809,4.040441517586102,4.556927254664743,3.5239557805074617,-10.571933009674568,0.0001308503117281,0.0021772595690619,-1.1561962294715924,True,Down,0.4887025460334771,False,
Q9NRX1,PNO1,RNA-binding protein PNO1,1.4398280946559132,-1.7682777535542822,-2.488191800882239,-1.0483637062263256,10.571482386638024,0.0001308771771582,0.0021772595690619,-0.4919426736026412,True,Up,2.71288537986682,False,
P07585,DCN,Decorin,-4.537082836029912,-0.9349816598976692,1.3335597581172869,-3.203523077912625,-10.563533845878146,0.0001313521395156,0.0021772595690619,1.8050827236403968,True,Down,0.0430726878308236,False,
O15394,NCAM2,Neural cell adhesion molecule 2,-2.849709373607879,-2.0107794956056027,-0.585924808801663,-3.435634182409542,-10.550278898452127,0.00013214876431,0.0021772595690619,0.8774593793504791,True,Down,0.1387241267342315,False,
P16671,CD36,Platelet glycoprotein 4,-4.745926552247166,-1.9379977583144388,0.4349655178091443,-4.310961034438022,-10.54846329940257,0.0001322583301925,0.0021772595690619,1.8979429238008028,True,Down,0.0372677995195414,False,
Q9BPX3,NCAPG,Condensin complex subunit 3,1.6797258316664525,-2.507173770495813,-3.3470366863290395,-1.6673108546625872,10.54225652109849,0.0001326337093916,0.0021772595690619,-0.1781921130242175,True,Up,3.2036706301182467,False,
Q7Z6L0,PRRT2,Proline-rich transmembrane protein 2,1.9271926777366288,-2.28933294747555,-3.252929286343864,-1.3257366086072355,10.540430925047684,0.0001327443611467,0.0021772595690619,0.0970218321709211,True,Up,3.803144296250109,False,
Q8NFZ8,CADM4,Cell adhesion molecule 4,-1.1919261716996608,1.029260277981173,1.6252233638310034,0.4332971921313427,-10.530163295789103,0.0001333687499998,0.0021806000985772,-0.8620164665090256,True,Down,0.4377180640049058,False,
O14786,NRP1,Neuropilin-1,-2.96864307882494,-1.9651769946229736,-0.4808554552105034,-3.449498534035444,-10.517220118533206,0.0001341608396574,0.0021827813419412,0.965512035416244,True,Down,0.1277466108019465,False,
P58107,EPPK1,Epiplakin,1.336528070638921,2.2185715173701768,1.550307482050716,2.886835552689637,10.514232945202284,0.0001343444430019,0.0021827813419412,-0.6299792563662987,True,Up,2.5254282792848617,False,
P10696;P05187;P09923,ALPPL2;ALPP,"Alkaline phosphatase, placental-like;Alkaline phosphatase, placental type",5.309262128089607,-1.322977501266237,-3.97760856531104,1.3316535627785662,10.48538285986194,0.0001361331902867,0.0022020149250252,2.1342713163721974,True,Up,39.65036188157704,False,
O43314;Q6PFW1,PPIP5K2,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2,1.8454677225911011,-0.8153778264569862,-1.7381116877525369,0.1073560348385645,10.481470768309844,0.0001363779260916,0.0022020149250252,0.021577428444952,True,Up,3.593694380554201,False,
Q13510,ASAH1,Acid ceramidase;Acid ceramidase subunit alpha;Acid ceramidase subunit beta,-1.812589015412665,3.894070863621388,4.800365371327721,2.987776355915056,-10.409213361906728,0.0001409940057306,0.0022589641397019,-0.0005402508963585,True,Down,0.2846795931936668,False,
Q9Y6K1,DNMT3A,DNA (cytosine-5)-methyltransferase 3A,1.3977339967858242,-0.260575467792942,-0.9594424661858542,0.43829153059997,10.405863343029626,0.0001412124987967,0.0022589641397019,-0.5197042169237248,True,Up,2.63487404224144,False,
P32121,ARRB2,Beta-arrestin-2,1.6298582586993646,-1.7709986504304958,-2.585927779780178,-0.9560695210808134,10.377344247377431,0.0001430889941285,0.0022803395161124,-0.2069339375031418,True,Up,3.0948259129822917,False,
Q14576,ELAVL3,ELAV-like protein 3,1.1759437147282814,1.7396558927808647,1.151684035416724,2.3276277501450053,10.365852245864149,0.0001438535369375,0.0022803395161124,-0.8575620180427428,True,Up,2.259406278995211,False,
Q04917,YWHAH,14-3-3 protein eta,-1.061192003549909,5.107536346639231,5.638132348414185,4.576940344864276,-10.361897943277576,0.0001441177352869,0.0022803395161124,-1.0621552820715732,True,Down,0.4792359350638113,False,
Q9BWM7,SFXN3,Sideroflexin-3,-1.3478995895195107,2.2290129810866506,2.902962775846406,1.555063186326895,-10.35904693484976,0.0001443085782915,0.0022803395161124,-0.5832954929065506,True,Down,0.3928636003908663,True,
P13497;Q9Y6L7,BMP1,Bone morphogenetic protein 1,-1.4203913206908585,0.498824378746144,1.2090200390915733,-0.2113712815992852,-10.317074382740962,0.0001471533384234,0.0023182241733998,-0.4704056960124425,True,Down,0.3736109591185115,False,
Q02952,AKAP12,A-kinase anchor protein 12,-1.10585872825748,4.116774690609891,4.669704054738632,3.563845326481152,-10.285287201732386,0.0001493523234463,0.0023457366437046,-0.9648546280546187,True,Down,0.4646258320397846,False,
P48307,TFPI2,Tissue factor pathway inhibitor 2,-1.4967651888239517,4.548494239616434,5.29687683402841,3.8001116452044585,-10.259803105165709,0.0001511436039711,0.0023666987896754,-0.3545248803506742,True,Down,0.3543470174954736,False,
Q8N0X7,SPG20,Spartin,-1.158025054634976,0.8449479575896308,1.4239604849071188,0.2659354302721428,-10.237479725773442,0.0001527337926612,0.0023694446237864,-0.8633489670663218,True,Down,0.4481255673222363,False,
Q9HCE3,ZNF532,Zinc finger protein 532,1.4628292771669311,-0.6848274385026579,-1.4162420770861237,0.0465872000808076,10.221784227781471,0.0001538637958982,0.0023694446237864,-0.3929675194753725,True,Up,2.7564840952095824,False,
Q86TX2;P49753,ACOT1;ACOT2,"Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial",-1.9128443912709492,-2.7499986446881173,-1.793576449052643,-3.706420840323592,-10.216283238408597,0.0001542621981107,0.0023694446237864,0.1445469425183182,True,Down,0.2655684392250673,True,
P15927,RPA2,Replication protein A 32 kDa subunit,1.1169431390410054,0.1404326481169029,-0.4180389214035998,0.6989042176374056,10.202831166715164,0.0001552416387016,0.0023694446237864,-0.928809326406476,True,Up,2.168869334325399,False,
Q14202,ZMYM3,Zinc finger MYM-type protein 3,1.3064010645019053,-0.4387488507400062,-1.0919493829909588,0.2144516815109464,10.196598724027709,0.0001556979322951,0.0023694446237864,-0.6142263170601456,True,Up,2.4732379783494687,False,
Q9UNL2,SSR3,Translocon-associated protein subunit gamma,2.721110869762895,-2.845320293001329,-4.205875727882777,-1.4847648581198822,10.196269177217172,0.000155722103752,0.0023694446237864,0.853366577406801,True,Up,6.5938033877713,False,
P42785,PRCP,Lysosomal Pro-X carboxypeptidase,-1.9962074483430212,2.6722280060917782,3.670331730263289,1.6741242819202675,-10.196232858492492,0.0001557247679155,0.0023694446237864,0.2337915005260924,True,Down,0.2506580637008472,False,
Q96SI9,STRBP,Spermatid perinuclear RNA-binding protein,1.098541598584185,0.6859804052665132,0.1367096059744206,1.2352512045586057,10.190119774407522,0.0001561739689555,0.0023694446237864,-0.959540300814087,True,Up,2.141381136585584,False,
Q15465;Q14623,SHH,Sonic hedgehog protein;Sonic hedgehog protein N-product;Sonic hedgehog protein C-product,-5.233347068006012,-1.740062638491261,0.8766108955117448,-4.356736172494267,-10.179449867222862,0.0001569617200087,0.0023718151452056,2.164690098480284,True,Down,0.0265830957034605,False,
Q08945,SSRP1,FACT complex subunit SSRP1,1.0393406095829485,3.548591788272919,3.028921483481445,4.068262093064393,10.151655052768737,0.0001590361311849,0.0023961751974756,-1.0627705970892014,True,Up,2.055288059726274,False,
P46013,MKI67,Antigen KI-67,1.6477319169717088,-0.7846853614934263,-1.6085513199792807,0.0391805969924282,10.122788388770187,0.0001612252221805,0.0024221168885847,-0.135448883336182,True,Up,3.1334064409933418,False,
P12004,PCNA,Proliferating cell nuclear antigen,1.2780810527472186,1.9333233320991967,1.2942828057255875,2.5723638584728064,10.094546684160818,0.0001634017596716,0.0024477205791278,-0.6379412001176057,True,Up,2.4251618834878466,False,
Q6IS24,WBSCR17,Putative polypeptide N-acetylgalactosaminyltransferase-like protein 3,-1.7807496930619813,-2.940868484182621,-2.0504936376516305,-3.831243330713612,-10.083577404479618,0.0001642565726698,0.0024534346286678,0.0275826416101655,True,Down,0.291032123162377,False,
Q15050,RRS1,Ribosome biogenesis regulatory protein homolog,1.263066367265438,0.6624899482948869,0.030956764662168,1.294023131927606,10.072983660650502,0.0001650871841687,0.0024587553895017,-0.6572991906911666,True,Up,2.4000531701319163,False,
Q9ULV4;Q6QEF8,CORO1C,Coronin-1C,1.01328487571275,3.351796905561647,2.845154467705272,3.858439343418022,10.046962361552412,0.0001671487460346,0.0024783464287754,-1.0928159208749109,True,Up,2.018501803315522,False,
P53701,HCCS,Cytochrome c-type heme lyase,1.054313376431574,-1.1193975353324952,-1.6465542235482822,-0.5922408471167083,10.044331095469504,0.0001673589137702,0.0024783464287754,-1.012907416045204,True,Up,2.076729590970781,True,
P22830,FECH,"Ferrochelatase, mitochondrial",-1.1797265538978745,0.6230928366835057,1.212956113632443,0.0332295597345684,-10.029180668561734,0.0001685751722797,0.0024887002570387,-0.7851025254147671,True,Down,0.4414351591280284,True,
O75691,UTP20,Small subunit processome component 20 homolog,1.2076898699325405,-1.3035594015862622,-1.9074043365525324,-0.699714466619992,10.014877345312565,0.0001697331037511,0.0024887002570387,-0.735394830738458,True,Up,2.309675014642591,False,
P24821,TNC,Tenascin,-2.8232203062885475,2.000796595677256,3.412406748821529,0.5891864425329819,-10.011857882650816,0.0001699787557383,0.0024887002570387,0.9635459548943764,True,Down,0.1412947428741967,False,
P51553,IDH3G,"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial",-1.1023522683090548,-0.0064459591236326,0.5447301750308947,-0.55762209327816,-9.978810104066566,0.0001726952820868,0.002514268671506,-0.9107051251837196,True,Down,0.4657564752453086,True,
Q9HAU0,PLEKHA5,Pleckstrin homology domain-containing family A member 5,-1.3243550825988977,0.4435317749421922,1.1057093162416411,-0.2186457663572566,-9.955933721883216,0.0001746060421052,0.0025349667121335,-0.5391562926713898,True,Down,0.3993276618064782,False,
Q96PZ0,PUS7,Pseudouridylate synthase 7 homolog,3.806655858386332,-1.8701492388566872,-3.773477168049853,0.0331786903364784,9.93428443359824,0.0001764375506518,0.0025524511251659,1.576848395712282,True,Up,13.993217887103864,False,
Q8NI22,MCFD2,Multiple coagulation factor deficiency protein 2,-5.462777108024326,-1.7389935022905003,0.992395051721663,-4.470382056302664,-9.93008711962236,0.0001767952834139,0.0025524511251659,2.300106014220609,True,Down,0.0226746311380377,False,
P06865,HEXA,Beta-hexosaminidase subunit alpha,-1.244302939284054,2.578405835851497,3.200557305493524,1.95625436620947,-9.906363308801248,0.0001788335625654,0.0025680369691637,-0.6538737078341446,True,Down,0.4221117987321637,False,
P52895,AKR1C2,Aldo-keto reductase family 1 member C2,1.0488101554053249,-0.2530239222886242,-0.7774289999912867,0.2713811554140382,9.905990897456777,0.0001788657815682,0.0025680369691637,-0.9956368175210628,True,Up,2.0688229082106937,False,
Q8IY18,SMC5,Structural maintenance of chromosomes protein 5,1.3928016106603174,-1.4325279817693963,-2.128928787099555,-0.7361271764392375,9.882330341708952,0.0001809270156449,0.0025833187936307,-0.423532224782909,True,Up,2.625881133197339,False,
Q9P246,STIM2,Stromal interaction molecule 2,-1.7798651403078891,-2.977937825859164,-2.08800525570522,-3.867870396013109,-9.858022408144189,0.0001830741878521,0.0025925505891737,0.0718339728016581,True,Down,0.2912106170188908,False,
Q9Y3Z3,SAMHD1,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,1.2996189458053269,1.0839157237581776,0.434106250855514,1.733725196660841,9.840200685143696,0.0001846677222074,0.0026079912921019,-0.5534800651747044,True,Up,2.461638556494281,False,
